,시도명,시군구명,년,월,구분,count,mean,거래날짜,타입
4079,경기도,구리시,2021,04,전세,18,18587,2021-04-01,offi
4080,경기도,구리시,2021,05,월세,66,813,2021-05-01,offi
4081,경기도,구리시,2021,05,전세,37,16021,2021-05-01,offi
4082,경기도,구리시,2021,06,월세,62,1295,2021-06-01,offi
4083,경기도,구리시,2021,06,전세,27,14920,2021-06-01,offi
4084,경기도,구리시,2021,07,월세,58,1747,2021-07-01,offi
4085,경기도,구리시,2021,07,전세,47,17303,2021-07-01,offi
4086,경기도,구리시,2021,08,월세,57,1207,2021-08-01,offi
4087,경기도,구리시,2021,08,전세,51,17864,2021-08-01,offi
4088,경기도,군포시,2021,01,월세,15,920,2021-01-01,offi
4089,경기도,군포시,2021,01,전세,17,15704,2021-01-01,offi
4090,경기도,군포시,2021,02,월세,15,1600,2021-02-01,offi
4091,경기도,군포시,2021,02,전세,22,18838,2021-02-01,offi
4092,경기도,군포시,2021,03,월세,21,1352,2021-03-01,offi
4093,경기도,군포시,2021,03,전세,25,16143,2021-03-01,offi
4094,경기도,군포시,2021,04,월세,17,638,2021-04-01,offi
4095,경기도,군포시,2021,04,전세,26,17390,2021-04-01,offi
4096,경기도,군포시,2021,05,월세,26,903,2021-05-01,offi
4097,경기도,군포시,2021,05,전세,42,15849,2021-05-01,offi
4098,경기도,군포시,2021,06,월세,25,1408,2021-06-01,offi
4099,경기도,군포시,2021,06,전세,30,17256,2021-06-01,offi
4100,경기도,군포시,2021,07,월세,25,2987,2021-07-01,offi
4101,경기도,군포시,2021,07,전세,18,15272,2021-07-01,offi
4102,경기도,군포시,2021,08,월세,24,1013,2021-08-01,offi
4103,경기도,군포시,2021,08,전세,29,18237,2021-08-01,offi
4104,경기도,김포시,2021,01,월세,119,1102,2021-01-01,offi
4105,경기도,김포시,2021,01,전세,106,10959,2021-01-01,offi
4106,경기도,김포시,2021,02,월세,108,909,2021-02-01,offi
4107,경기도,김포시,2021,02,전세,142,11725,2021-02-01,offi
4108,경기도,김포시,2021,03,월세,122,1048,2021-03-01,offi
4109,경기도,김포시,2021,03,전세,114,11783,2021-03-01,offi
4110,경기도,김포시,2021,04,월세,113,870,2021-04-01,offi
4111,경기도,김포시,2021,04,전세,103,12055,2021-04-01,offi
4112,경기도,김포시,2021,05,월세,91,960,2021-05-01,offi
4113,경기도,김포시,2021,05,전세,110,10903,2021-05-01,offi
4114,경기도,김포시,2021,06,월세,154,814,2021-06-01,offi
4115,경기도,김포시,2021,06,전세,101,12218,2021-06-01,offi
4116,경기도,김포시,2021,07,월세,173,906,2021-07-01,offi
4117,경기도,김포시,2021,07,전세,101,11992,2021-07-01,offi
4118,경기도,김포시,2021,08,월세,183,924,2021-08-01,offi
4119,경기도,김포시,2021,08,전세,116,12068,2021-08-01,offi
4120,경기도,남양주시,2021,01,월세,62,1379,2021-01-01,offi
4121,경기도,남양주시,2021,01,전세,61,13530,2021-01-01,offi
4122,경기도,남양주시,2021,02,월세,94,1670,2021-02-01,offi
4123,경기도,남양주시,2021,02,전세,46,14788,2021-02-01,offi
4124,경기도,남양주시,2021,03,월세,72,1530,2021-03-01,offi
4125,경기도,남양주시,2021,03,전세,56,15351,2021-03-01,offi
4126,경기도,남양주시,2021,04,월세,51,1535,2021-04-01,offi
4127,경기도,남양주시,2021,04,전세,42,17385,2021-04-01,offi
4128,경기도,남양주시,2021,05,월세,65,1600,2021-05-01,offi
4129,경기도,남양주시,2021,05,전세,44,19317,2021-05-01,offi
4130,경기도,남양주시,2021,06,월세,64,933,2021-06-01,offi
4131,경기도,남양주시,2021,06,전세,47,17015,2021-06-01,offi
4132,경기도,남양주시,2021,07,월세,84,1275,2021-07-01,offi
4133,경기도,남양주시,2021,07,전세,47,17079,2021-07-01,offi
4134,경기도,남양주시,2021,08,월세,86,1227,2021-08-01,offi
4135,경기도,남양주시,2021,08,전세,48,18382,2021-08-01,offi
4136,경기도,동두천시,2021,01,월세,4,1375,2021-01-01,offi
4137,경기도,동두천시,2021,02,월세,2,1000,2021-02-01,offi
4138,경기도,동두천시,2021,02,전세,1,5000,2021-02-01,offi
4139,경기도,동두천시,2021,03,월세,3,600,2021-03-01,offi
4140,경기도,동두천시,2021,04,월세,6,800,2021-04-01,offi
4141,경기도,동두천시,2021,04,전세,1,9000,2021-04-01,offi
4142,경기도,동두천시,2021,05,월세,2,1000,2021-05-01,offi
4143,경기도,동두천시,2021,05,전세,1,5000,2021-05-01,offi
4144,경기도,동두천시,2021,06,월세,2,1250,2021-06-01,offi
4145,경기도,동두천시,2021,07,월세,3,433,2021-07-01,offi
4146,경기도,동두천시,2021,08,월세,1,100,2021-08-01,offi
4147,경기도,부천시,2021,01,월세,133,2033,2021-01-01,offi
4148,경기도,부천시,2021,01,전세,145,18327,2021-01-01,offi
4149,경기도,부천시,2021,02,월세,119,1354,2021-02-01,offi
4150,경기도,부천시,2021,02,전세,150,20614,2021-02-01,offi
4151,경기도,부천시,2021,03,월세,121,1606,2021-03-01,offi
4152,경기도,부천시,2021,03,전세,148,19627,2021-03-01,offi
4153,경기도,부천시,2021,04,월세,106,1907,2021-04-01,offi
4154,경기도,부천시,2021,04,전세,168,21318,2021-04-01,offi
4155,경기도,부천시,2021,05,월세,100,1549,2021-05-01,offi
4156,경기도,부천시,2021,05,전세,134,21282,2021-05-01,offi
4157,경기도,부천시,2021,06,월세,161,1499,2021-06-01,offi
4158,경기도,부천시,2021,06,전세,110,22205,2021-06-01,offi
4159,경기도,부천시,2021,07,월세,172,2126,2021-07-01,offi
4160,경기도,부천시,2021,07,전세,136,19544,2021-07-01,offi
4161,경기도,부천시,2021,08,월세,144,1400,2021-08-01,offi
4162,경기도,부천시,2021,08,전세,190,19959,2021-08-01,offi
4163,경기도,성남시 분당구,2021,01,월세,163,4230,2021-01-01,offi
4164,경기도,성남시 분당구,2021,01,전세,173,26031,2021-01-01,offi
4165,경기도,성남시 분당구,2021,02,월세,116,4453,2021-02-01,offi
4166,경기도,성남시 분당구,2021,02,전세,149,26002,2021-02-01,offi
4167,경기도,성남시 분당구,2021,03,월세,135,4416,2021-03-01,offi
4168,경기도,성남시 분당구,2021,03,전세,184,25329,2021-03-01,offi
4169,경기도,성남시 분당구,2021,04,월세,101,5803,2021-04-01,offi
4170,경기도,성남시 분당구,2021,04,전세,153,26687,2021-04-01,offi
4171,경기도,성남시 분당구,2021,05,월세,124,4419,2021-05-01,offi
4172,경기도,성남시 분당구,2021,05,전세,216,25429,2021-05-01,offi
4173,경기도,성남시 분당구,2021,06,월세,223,3763,2021-06-01,offi
4174,경기도,성남시 분당구,2021,06,전세,194,26596,2021-06-01,offi
4175,경기도,성남시 분당구,2021,07,월세,244,3768,2021-07-01,offi
4176,경기도,성남시 분당구,2021,07,전세,246,25759,2021-07-01,offi
4177,경기도,성남시 분당구,2021,08,월세,211,5343,2021-08-01,offi
4178,경기도,성남시 분당구,2021,08,전세,241,27242,2021-08-01,offi
4179,경기도,성남시 수정구,2021,01,월세,22,3580,2021-01-01,offi
4180,경기도,성남시 수정구,2021,01,전세,22,25049,2021-01-01,offi
4181,경기도,성남시 수정구,2021,02,월세,16,4139,2021-02-01,offi
4182,경기도,성남시 수정구,2021,02,전세,19,22146,2021-02-01,offi
4183,경기도,성남시 수정구,2021,03,월세,16,2731,2021-03-01,offi
4184,경기도,성남시 수정구,2021,03,전세,17,27374,2021-03-01,offi
4185,경기도,성남시 수정구,2021,04,월세,15,2133,2021-04-01,offi
4186,경기도,성남시 수정구,2021,04,전세,21,23607,2021-04-01,offi
4187,경기도,성남시 수정구,2021,05,월세,16,1875,2021-05-01,offi
4188,경기도,성남시 수정구,2021,05,전세,27,25138,2021-05-01,offi
4189,경기도,성남시 수정구,2021,06,월세,26,5642,2021-06-01,offi
4190,경기도,성남시 수정구,2021,06,전세,23,29935,2021-06-01,offi
4191,경기도,성남시 수정구,2021,07,월세,19,2263,2021-07-01,offi
4192,경기도,성남시 수정구,2021,07,전세,31,30591,2021-07-01,offi
4193,경기도,성남시 수정구,2021,08,월세,33,3842,2021-08-01,offi
4194,경기도,성남시 수정구,2021,08,전세,73,26599,2021-08-01,offi
4195,경기도,성남시 중원구,2021,01,월세,52,2024,2021-01-01,offi
4196,경기도,성남시 중원구,2021,01,전세,47,18990,2021-01-01,offi
4197,경기도,성남시 중원구,2021,02,월세,40,2103,2021-02-01,offi
4198,경기도,성남시 중원구,2021,02,전세,60,18259,2021-02-01,offi
4199,경기도,성남시 중원구,2021,03,월세,33,2608,2021-03-01,offi
4200,경기도,성남시 중원구,2021,03,전세,65,18958,2021-03-01,offi
4201,경기도,성남시 중원구,2021,04,월세,29,2344,2021-04-01,offi
4202,경기도,성남시 중원구,2021,04,전세,62,17303,2021-04-01,offi
4203,경기도,성남시 중원구,2021,05,월세,33,1469,2021-05-01,offi
4204,경기도,성남시 중원구,2021,05,전세,58,19551,2021-05-01,offi
4205,경기도,성남시 중원구,2021,06,월세,63,1804,2021-06-01,offi
4206,경기도,성남시 중원구,2021,06,전세,47,20465,2021-06-01,offi
4207,경기도,성남시 중원구,2021,07,월세,52,2548,2021-07-01,offi
4208,경기도,성남시 중원구,2021,07,전세,110,18192,2021-07-01,offi
4209,경기도,성남시 중원구,2021,08,월세,71,2928,2021-08-01,offi
4210,경기도,성남시 중원구,2021,08,전세,95,19806,2021-08-01,offi
4211,경기도,수원시 권선구,2021,01,월세,35,2187,2021-01-01,offi
4212,경기도,수원시 권선구,2021,01,전세,52,16274,2021-01-01,offi
4213,경기도,수원시 권선구,2021,02,월세,37,2210,2021-02-01,offi
4214,경기도,수원시 권선구,2021,02,전세,38,16883,2021-02-01,offi
4215,경기도,수원시 권선구,2021,03,월세,53,3617,2021-03-01,offi
4216,경기도,수원시 권선구,2021,03,전세,47,16708,2021-03-01,offi
4217,경기도,수원시 권선구,2021,04,월세,31,1905,2021-04-01,offi
4218,경기도,수원시 권선구,2021,04,전세,38,16507,2021-04-01,offi
4219,경기도,수원시 권선구,2021,05,월세,39,1742,2021-05-01,offi
4220,경기도,수원시 권선구,2021,05,전세,35,16988,2021-05-01,offi
4221,경기도,수원시 권선구,2021,06,월세,60,1903,2021-06-01,offi
4222,경기도,수원시 권선구,2021,06,전세,60,17794,2021-06-01,offi
4223,경기도,수원시 권선구,2021,07,월세,60,1966,2021-07-01,offi
4224,경기도,수원시 권선구,2021,07,전세,63,16270,2021-07-01,offi
4225,경기도,수원시 권선구,2021,08,월세,113,1120,2021-08-01,offi
4226,경기도,수원시 권선구,2021,08,전세,57,15506,2021-08-01,offi
4227,경기도,수원시 영통구,2021,01,월세,97,4660,2021-01-01,offi
4228,경기도,수원시 영통구,2021,01,전세,114,21315,2021-01-01,offi
4229,경기도,수원시 영통구,2021,02,월세,82,3677,2021-02-01,offi
4230,경기도,수원시 영통구,2021,02,전세,116,22812,2021-02-01,offi
4231,경기도,수원시 영통구,2021,03,월세,70,5008,2021-03-01,offi
4232,경기도,수원시 영통구,2021,03,전세,116,23423,2021-03-01,offi
4233,경기도,수원시 영통구,2021,04,월세,72,4485,2021-04-01,offi
4234,경기도,수원시 영통구,2021,04,전세,77,23881,2021-04-01,offi
4235,경기도,수원시 영통구,2021,05,월세,70,4284,2021-05-01,offi
4236,경기도,수원시 영통구,2021,05,전세,113,24833,2021-05-01,offi
4237,경기도,수원시 영통구,2021,06,월세,176,2835,2021-06-01,offi
4238,경기도,수원시 영통구,2021,06,전세,152,27119,2021-06-01,offi
4239,경기도,수원시 영통구,2021,07,월세,186,2766,2021-07-01,offi
4240,경기도,수원시 영통구,2021,07,전세,218,24727,2021-07-01,offi
4241,경기도,수원시 영통구,2021,08,월세,184,3703,2021-08-01,offi
4242,경기도,수원시 영통구,2021,08,전세,186,24469,2021-08-01,offi
4243,경기도,수원시 장안구,2021,01,월세,2,400,2021-01-01,offi
4244,경기도,수원시 장안구,2021,01,전세,3,9933,2021-01-01,offi
4245,경기도,수원시 장안구,2021,02,월세,6,759,2021-02-01,offi
4246,경기도,수원시 장안구,2021,02,전세,4,15550,2021-02-01,offi
4247,경기도,수원시 장안구,2021,03,월세,7,1723,2021-03-01,offi
4248,경기도,수원시 장안구,2021,03,전세,7,18414,2021-03-01,offi
4249,경기도,수원시 장안구,2021,04,월세,3,6179,2021-04-01,offi
4250,경기도,수원시 장안구,2021,04,전세,2,23050,2021-04-01,offi
4251,경기도,수원시 장안구,2021,05,월세,4,525,2021-05-01,offi
4252,경기도,수원시 장안구,2021,05,전세,1,9900,2021-05-01,offi
4253,경기도,수원시 장안구,2021,06,월세,6,2250,2021-06-01,offi
4254,경기도,수원시 장안구,2021,06,전세,7,17571,2021-06-01,offi
4255,경기도,수원시 장안구,2021,07,월세,4,7507,2021-07-01,offi
4256,경기도,수원시 장안구,2021,07,전세,8,21750,2021-07-01,offi
4257,경기도,수원시 장안구,2021,08,월세,11,3227,2021-08-01,offi
4258,경기도,수원시 장안구,2021,08,전세,9,19422,2021-08-01,offi
4259,경기도,수원시 팔달구,2021,01,월세,26,2146,2021-01-01,offi
4260,경기도,수원시 팔달구,2021,01,전세,45,14822,2021-01-01,offi
4261,경기도,수원시 팔달구,2021,02,월세,41,1595,2021-02-01,offi
4262,경기도,수원시 팔달구,2021,02,전세,41,13960,2021-02-01,offi
4263,경기도,수원시 팔달구,2021,03,월세,30,1476,2021-03-01,offi
4264,경기도,수원시 팔달구,2021,03,전세,37,14737,2021-03-01,offi
4265,경기도,수원시 팔달구,2021,04,월세,23,1902,2021-04-01,offi
4266,경기도,수원시 팔달구,2021,04,전세,45,14072,2021-04-01,offi
4267,경기도,수원시 팔달구,2021,05,월세,46,886,2021-05-01,offi
4268,경기도,수원시 팔달구,2021,05,전세,29,16349,2021-05-01,offi
4269,경기도,수원시 팔달구,2021,06,월세,42,2069,2021-06-01,offi
4270,경기도,수원시 팔달구,2021,06,전세,34,18725,2021-06-01,offi
4271,경기도,수원시 팔달구,2021,07,월세,36,1544,2021-07-01,offi
4272,경기도,수원시 팔달구,2021,07,전세,41,14122,2021-07-01,offi
4273,경기도,수원시 팔달구,2021,08,월세,56,998,2021-08-01,offi
4274,경기도,수원시 팔달구,2021,08,전세,32,16640,2021-08-01,offi
4275,경기도,시흥시,2021,01,월세,43,951,2021-01-01,offi
4276,경기도,시흥시,2021,01,전세,43,9540,2021-01-01,offi
4277,경기도,시흥시,2021,02,월세,30,1273,2021-02-01,offi
4278,경기도,시흥시,2021,02,전세,34,10742,2021-02-01,offi
4279,경기도,시흥시,2021,03,월세,32,1178,2021-03-01,offi
4280,경기도,시흥시,2021,03,전세,56,10383,2021-03-01,offi
4281,경기도,시흥시,2021,04,월세,37,1143,2021-04-01,offi
4282,경기도,시흥시,2021,04,전세,54,10400,2021-04-01,offi
4283,경기도,시흥시,2021,05,월세,38,1086,2021-05-01,offi
4284,경기도,시흥시,2021,05,전세,44,11644,2021-05-01,offi
4285,경기도,시흥시,2021,06,월세,84,916,2021-06-01,offi
4286,경기도,시흥시,2021,06,전세,91,11991,2021-06-01,offi
4287,경기도,시흥시,2021,07,월세,100,989,2021-07-01,offi
4288,경기도,시흥시,2021,07,전세,96,11891,2021-07-01,offi
4289,경기도,시흥시,2021,08,월세,89,963,2021-08-01,offi
4290,경기도,시흥시,2021,08,전세,77,12388,2021-08-01,offi
4291,경기도,안산시 단원구,2021,01,월세,117,1105,2021-01-01,offi
4292,경기도,안산시 단원구,2021,01,전세,54,9757,2021-01-01,offi
4293,경기도,안산시 단원구,2021,02,월세,104,1002,2021-02-01,offi
4294,경기도,안산시 단원구,2021,02,전세,53,10318,2021-02-01,offi
4295,경기도,안산시 단원구,2021,03,월세,76,1042,2021-03-01,offi
4296,경기도,안산시 단원구,2021,03,전세,34,11626,2021-03-01,offi
4297,경기도,안산시 단원구,2021,04,월세,83,1007,2021-04-01,offi
4298,경기도,안산시 단원구,2021,04,전세,35,10607,2021-04-01,offi
4299,경기도,안산시 단원구,2021,05,월세,77,938,2021-05-01,offi
4300,경기도,안산시 단원구,2021,05,전세,54,9767,2021-05-01,offi
4301,경기도,안산시 단원구,2021,06,월세,105,827,2021-06-01,offi
4302,경기도,안산시 단원구,2021,06,전세,54,10103,2021-06-01,offi
4303,경기도,안산시 단원구,2021,07,월세,127,783,2021-07-01,offi
4304,경기도,안산시 단원구,2021,07,전세,53,10335,2021-07-01,offi
4305,경기도,안산시 단원구,2021,08,월세,111,702,2021-08-01,offi
4306,경기도,안산시 단원구,2021,08,전세,76,11824,2021-08-01,offi
4307,경기도,안산시 상록구,2021,01,월세,23,1234,2021-01-01,offi
4308,경기도,안산시 상록구,2021,01,전세,62,16458,2021-01-01,offi
4309,경기도,안산시 상록구,2021,02,월세,18,1783,2021-02-01,offi
4310,경기도,안산시 상록구,2021,02,전세,31,19000,2021-02-01,offi
4311,경기도,안산시 상록구,2021,03,월세,19,1920,2021-03-01,offi
4312,경기도,안산시 상록구,2021,03,전세,32,15315,2021-03-01,offi
4313,경기도,안산시 상록구,2021,04,월세,8,1162,2021-04-01,offi
4314,경기도,안산시 상록구,2021,04,전세,15,17183,2021-04-01,offi
4315,경기도,안산시 상록구,2021,05,월세,10,720,2021-05-01,offi
4316,경기도,안산시 상록구,2021,05,전세,16,14475,2021-05-01,offi
4317,경기도,안산시 상록구,2021,06,월세,20,1345,2021-06-01,offi
4318,경기도,안산시 상록구,2021,06,전세,15,18526,2021-06-01,offi
4319,경기도,안산시 상록구,2021,07,월세,15,3626,2021-07-01,offi
4320,경기도,안산시 상록구,2021,07,전세,11,18404,2021-07-01,offi
4321,경기도,안산시 상록구,2021,08,월세,21,1632,2021-08-01,offi
4322,경기도,안산시 상록구,2021,08,전세,12,14508,2021-08-01,offi
4323,경기도,안성시,2021,01,월세,1,1000,2021-01-01,offi
4324,경기도,안성시,2021,01,전세,2,3000,2021-01-01,offi
4325,경기도,안성시,2021,02,월세,4,1387,2021-02-01,offi
4326,경기도,안성시,2021,02,전세,1,2500,2021-02-01,offi
4327,경기도,안성시,2021,03,월세,4,522,2021-03-01,offi
4328,경기도,안성시,2021,03,전세,3,6333,2021-03-01,offi
4329,경기도,안성시,2021,05,월세,2,4000,2021-05-01,offi
4330,경기도,안성시,2021,06,월세,2,650,2021-06-01,offi
4331,경기도,안성시,2021,06,전세,1,3000,2021-06-01,offi
4332,경기도,안성시,2021,07,월세,2,2500,2021-07-01,offi
4333,경기도,안성시,2021,07,전세,3,10666,2021-07-01,offi
4334,경기도,안성시,2021,08,월세,2,750,2021-08-01,offi
4335,경기도,안성시,2021,08,전세,2,15950,2021-08-01,offi
4336,경기도,안양시 동안구,2021,01,월세,47,3843,2021-01-01,offi
4337,경기도,안양시 동안구,2021,01,전세,50,28672,2021-01-01,offi
4338,경기도,안양시 동안구,2021,02,월세,36,4402,2021-02-01,offi
4339,경기도,안양시 동안구,2021,02,전세,48,25496,2021-02-01,offi
4340,경기도,안양시 동안구,2021,03,월세,29,3362,2021-03-01,offi
4341,경기도,안양시 동안구,2021,03,전세,67,31020,2021-03-01,offi
4342,경기도,안양시 동안구,2021,04,월세,45,4342,2021-04-01,offi
4343,경기도,안양시 동안구,2021,04,전세,51,29282,2021-04-01,offi
4344,경기도,안양시 동안구,2021,05,월세,38,4631,2021-05-01,offi
4345,경기도,안양시 동안구,2021,05,전세,72,31348,2021-05-01,offi
4346,경기도,안양시 동안구,2021,06,월세,64,2292,2021-06-01,offi
4347,경기도,안양시 동안구,2021,06,전세,70,30467,2021-06-01,offi
4348,경기도,안양시 동안구,2021,07,월세,60,3727,2021-07-01,offi
4349,경기도,안양시 동안구,2021,07,전세,80,30209,2021-07-01,offi
4350,경기도,안양시 동안구,2021,08,월세,77,3675,2021-08-01,offi
4351,경기도,안양시 동안구,2021,08,전세,108,29919,2021-08-01,offi
4352,경기도,안양시 만안구,2021,01,월세,11,845,2021-01-01,offi
4353,경기도,안양시 만안구,2021,01,전세,16,18656,2021-01-01,offi
4354,경기도,안양시 만안구,2021,02,월세,7,1428,2021-02-01,offi
4355,경기도,안양시 만안구,2021,02,전세,26,19552,2021-02-01,offi
4356,경기도,안양시 만안구,2021,03,월세,18,2618,2021-03-01,offi
4357,경기도,안양시 만안구,2021,03,전세,48,18172,2021-03-01,offi
4358,경기도,안양시 만안구,2021,04,월세,23,1758,2021-04-01,offi
4359,경기도,안양시 만안구,2021,04,전세,39,20389,2021-04-01,offi
4360,경기도,안양시 만안구,2021,05,월세,14,2107,2021-05-01,offi
4361,경기도,안양시 만안구,2021,05,전세,35,20757,2021-05-01,offi
4362,경기도,안양시 만안구,2021,06,월세,46,1964,2021-06-01,offi
4363,경기도,안양시 만안구,2021,06,전세,63,20779,2021-06-01,offi
4364,경기도,안양시 만안구,2021,07,월세,50,6367,2021-07-01,offi
4365,경기도,안양시 만안구,2021,07,전세,40,23163,2021-07-01,offi
4366,경기도,안양시 만안구,2021,08,월세,17,5055,2021-08-01,offi
4367,경기도,안양시 만안구,2021,08,전세,37,22442,2021-08-01,offi
4368,경기도,양주시,2021,01,월세,4,1750,2021-01-01,offi
4369,경기도,양주시,2021,01,전세,1,17000,2021-01-01,offi
4370,경기도,양주시,2021,02,월세,5,700,2021-02-01,offi
4371,경기도,양주시,2021,02,전세,4,11537,2021-02-01,offi
4372,경기도,양주시,2021,03,월세,1,300,2021-03-01,offi
4373,경기도,양주시,2021,03,전세,1,19000,2021-03-01,offi
4374,경기도,양주시,2021,04,월세,1,500,2021-04-01,offi
4375,경기도,양주시,2021,04,전세,4,15675,2021-04-01,offi
4376,경기도,양주시,2021,05,월세,1,400,2021-05-01,offi
4377,경기도,양주시,2021,05,전세,4,12925,2021-05-01,offi
4378,경기도,양주시,2021,06,월세,5,880,2021-06-01,offi
4379,경기도,양주시,2021,06,전세,1,17000,2021-06-01,offi
4380,경기도,양주시,2021,07,월세,3,1500,2021-07-01,offi
4381,경기도,양주시,2021,07,전세,2,10000,2021-07-01,offi
4382,경기도,양주시,2021,08,월세,2,1900,2021-08-01,offi
4383,경기도,양주시,2021,08,전세,2,4250,2021-08-01,offi
4384,경기도,양평군,2021,01,전세,1,27500,2021-01-01,offi
4385,경기도,양평군,2021,02,전세,1,12000,2021-02-01,offi
4386,경기도,양평군,2021,04,전세,1,26000,2021-04-01,offi
4387,경기도,양평군,2021,07,전세,1,20500,2021-07-01,offi
4388,경기도,여주시,2021,01,월세,2,1250,2021-01-01,offi
4389,경기도,여주시,2021,01,전세,2,7500,2021-01-01,offi
4390,경기도,여주시,2021,02,월세,1,500,2021-02-01,offi
4391,경기도,여주시,2021,03,월세,3,1500,2021-03-01,offi
4392,경기도,여주시,2021,03,전세,1,16000,2021-03-01,offi
4393,경기도,여주시,2021,04,월세,2,500,2021-04-01,offi
4394,경기도,여주시,2021,04,전세,2,14000,2021-04-01,offi
4395,경기도,여주시,2021,05,월세,1,2000,2021-05-01,offi
4396,경기도,여주시,2021,06,월세,2,1650,2021-06-01,offi
4397,경기도,여주시,2021,08,월세,1,300,2021-08-01,offi
4398,경기도,여주시,2021,08,전세,1,6000,2021-08-01,offi
4399,경기도,연천군,2021,02,월세,1,500,2021-02-01,offi
4400,경기도,연천군,2021,03,전세,1,12000,2021-03-01,offi
4401,경기도,연천군,2021,04,전세,1,8500,2021-04-01,offi
4402,경기도,오산시,2021,01,월세,29,1218,2021-01-01,offi
4403,경기도,오산시,2021,01,전세,21,9636,2021-01-01,offi
4404,경기도,오산시,2021,02,월세,26,1200,2021-02-01,offi
4405,경기도,오산시,2021,02,전세,17,9745,2021-02-01,offi
4406,경기도,오산시,2021,03,월세,13,1146,2021-03-01,offi
4407,경기도,오산시,2021,03,전세,21,10999,2021-03-01,offi
4408,경기도,오산시,2021,04,월세,16,1818,2021-04-01,offi
4409,경기도,오산시,2021,04,전세,22,9896,2021-04-01,offi
4410,경기도,오산시,2021,05,월세,18,1344,2021-05-01,offi
4411,경기도,오산시,2021,05,전세,11,10146,2021-05-01,offi
4412,경기도,오산시,2021,06,월세,18,1194,2021-06-01,offi
4413,경기도,오산시,2021,06,전세,15,9002,2021-06-01,offi
4414,경기도,오산시,2021,07,월세,23,1426,2021-07-01,offi
4415,경기도,오산시,2021,07,전세,14,9351,2021-07-01,offi
4416,경기도,오산시,2021,08,월세,26,792,2021-08-01,offi
4417,경기도,오산시,2021,08,전세,10,9884,2021-08-01,offi
4418,경기도,용인시 기흥구,2021,01,월세,27,1742,2021-01-01,offi
4419,경기도,용인시 기흥구,2021,01,전세,37,14662,2021-01-01,offi
4420,경기도,용인시 기흥구,2021,02,월세,21,1757,2021-02-01,offi
4421,경기도,용인시 기흥구,2021,02,전세,30,15317,2021-02-01,offi
4422,경기도,용인시 기흥구,2021,03,월세,29,2628,2021-03-01,offi
4423,경기도,용인시 기흥구,2021,03,전세,25,20665,2021-03-01,offi
4424,경기도,용인시 기흥구,2021,04,월세,15,806,2021-04-01,offi
4425,경기도,용인시 기흥구,2021,04,전세,20,17567,2021-04-01,offi
4426,경기도,용인시 기흥구,2021,05,월세,16,3650,2021-05-01,offi
4427,경기도,용인시 기흥구,2021,05,전세,39,17480,2021-05-01,offi
4428,경기도,용인시 기흥구,2021,06,월세,39,1729,2021-06-01,offi
4429,경기도,용인시 기흥구,2021,06,전세,29,17405,2021-06-01,offi
4430,경기도,용인시 기흥구,2021,07,월세,29,2439,2021-07-01,offi
4431,경기도,용인시 기흥구,2021,07,전세,39,18492,2021-07-01,offi
4432,경기도,용인시 기흥구,2021,08,월세,37,2902,2021-08-01,offi
4433,경기도,용인시 기흥구,2021,08,전세,47,14788,2021-08-01,offi
4434,경기도,용인시 수지구,2021,01,월세,48,1882,2021-01-01,offi
4435,경기도,용인시 수지구,2021,01,전세,78,16673,2021-01-01,offi
4436,경기도,용인시 수지구,2021,02,월세,50,1718,2021-02-01,offi
4437,경기도,용인시 수지구,2021,02,전세,54,16492,2021-02-01,offi
4438,경기도,용인시 수지구,2021,03,월세,31,2478,2021-03-01,offi
4439,경기도,용인시 수지구,2021,03,전세,63,16115,2021-03-01,offi
4440,경기도,용인시 수지구,2021,04,월세,37,2694,2021-04-01,offi
4441,경기도,용인시 수지구,2021,04,전세,43,15999,2021-04-01,offi
4442,경기도,용인시 수지구,2021,05,월세,40,3292,2021-05-01,offi
4443,경기도,용인시 수지구,2021,05,전세,58,17828,2021-05-01,offi
4444,경기도,용인시 수지구,2021,06,월세,87,2329,2021-06-01,offi
4445,경기도,용인시 수지구,2021,06,전세,90,16760,2021-06-01,offi
4446,경기도,용인시 수지구,2021,07,월세,79,2802,2021-07-01,offi
4447,경기도,용인시 수지구,2021,07,전세,116,19089,2021-07-01,offi
4448,경기도,용인시 수지구,2021,08,월세,99,3092,2021-08-01,offi
4449,경기도,용인시 수지구,2021,08,전세,101,17757,2021-08-01,offi
4450,경기도,용인시 처인구,2021,01,월세,11,1333,2021-01-01,offi
4451,경기도,용인시 처인구,2021,01,전세,10,12180,2021-01-01,offi
4452,경기도,용인시 처인구,2021,02,월세,15,700,2021-02-01,offi
4453,경기도,용인시 처인구,2021,02,전세,3,13833,2021-02-01,offi
4454,경기도,용인시 처인구,2021,03,월세,9,1344,2021-03-01,offi
4455,경기도,용인시 처인구,2021,03,전세,6,15191,2021-03-01,offi
4456,경기도,용인시 처인구,2021,04,월세,3,1000,2021-04-01,offi
4457,경기도,용인시 처인구,2021,04,전세,7,10925,2021-04-01,offi
4458,경기도,용인시 처인구,2021,05,월세,3,1000,2021-05-01,offi
4459,경기도,용인시 처인구,2021,05,전세,3,8350,2021-05-01,offi
4460,경기도,용인시 처인구,2021,06,월세,10,1580,2021-06-01,offi
4461,경기도,용인시 처인구,2021,06,전세,8,15587,2021-06-01,offi
