,시도명,시군구명,동리명,년,월,구분,count,mean,거래날짜,타입
39405,서울특별시,성동구,용답동,2021,08,월세,26,1984,2021-08-01,offi
39406,서울특별시,성동구,용답동,2021,08,전세,10,14820,2021-08-01,offi
39407,서울특별시,성동구,하왕십리동,2021,01,월세,11,2000,2021-01-01,offi
39408,서울특별시,성동구,하왕십리동,2021,01,전세,10,24747,2021-01-01,offi
39409,서울특별시,성동구,하왕십리동,2021,02,월세,9,1666,2021-02-01,offi
39410,서울특별시,성동구,하왕십리동,2021,02,전세,5,22570,2021-02-01,offi
39411,서울특별시,성동구,하왕십리동,2021,03,월세,8,3812,2021-03-01,offi
39412,서울특별시,성동구,하왕십리동,2021,03,전세,2,20250,2021-03-01,offi
39413,서울특별시,성동구,하왕십리동,2021,04,월세,2,2000,2021-04-01,offi
39414,서울특별시,성동구,하왕십리동,2021,04,전세,5,25642,2021-04-01,offi
39415,서울특별시,성동구,하왕십리동,2021,05,월세,3,1333,2021-05-01,offi
39416,서울특별시,성동구,하왕십리동,2021,05,전세,2,30500,2021-05-01,offi
39417,서울특별시,성동구,하왕십리동,2021,06,월세,9,1777,2021-06-01,offi
39418,서울특별시,성동구,하왕십리동,2021,06,전세,7,23591,2021-06-01,offi
39419,서울특별시,성동구,하왕십리동,2021,07,월세,8,5875,2021-07-01,offi
39420,서울특별시,성동구,하왕십리동,2021,07,전세,4,26500,2021-07-01,offi
39421,서울특별시,성동구,하왕십리동,2021,08,월세,11,4181,2021-08-01,offi
39422,서울특별시,성동구,하왕십리동,2021,08,전세,12,23633,2021-08-01,offi
39423,서울특별시,성동구,행당동,2021,01,월세,13,1461,2021-01-01,offi
39424,서울특별시,성동구,행당동,2021,01,전세,4,17750,2021-01-01,offi
39425,서울특별시,성동구,행당동,2021,02,월세,7,1357,2021-02-01,offi
39426,서울특별시,성동구,행당동,2021,02,전세,1,27300,2021-02-01,offi
39427,서울특별시,성동구,행당동,2021,03,월세,6,3166,2021-03-01,offi
39428,서울특별시,성동구,행당동,2021,03,전세,1,20000,2021-03-01,offi
39429,서울특별시,성동구,행당동,2021,04,월세,4,2125,2021-04-01,offi
39430,서울특별시,성동구,행당동,2021,05,월세,4,1500,2021-05-01,offi
39431,서울특별시,성동구,행당동,2021,05,전세,1,22000,2021-05-01,offi
39432,서울특별시,성동구,행당동,2021,06,월세,9,1444,2021-06-01,offi
39433,서울특별시,성동구,행당동,2021,06,전세,6,22329,2021-06-01,offi
39434,서울특별시,성동구,행당동,2021,07,월세,13,1538,2021-07-01,offi
39435,서울특별시,성동구,행당동,2021,07,전세,2,18000,2021-07-01,offi
39436,서울특별시,성동구,행당동,2021,08,월세,5,1200,2021-08-01,offi
39437,서울특별시,성동구,행당동,2021,08,전세,3,27100,2021-08-01,offi
39438,서울특별시,성동구,홍익동,2021,01,전세,5,19160,2021-01-01,offi
39439,서울특별시,성동구,홍익동,2021,02,월세,1,4000,2021-02-01,offi
39440,서울특별시,성동구,홍익동,2021,02,전세,1,15700,2021-02-01,offi
39441,서울특별시,성동구,홍익동,2021,03,전세,1,37000,2021-03-01,offi
39442,서울특별시,성동구,홍익동,2021,04,월세,1,15000,2021-04-01,offi
39443,서울특별시,성동구,홍익동,2021,04,전세,1,16400,2021-04-01,offi
39444,서울특별시,성동구,홍익동,2021,05,월세,1,4000,2021-05-01,offi
39445,서울특별시,성동구,홍익동,2021,06,전세,1,45500,2021-06-01,offi
39446,서울특별시,성동구,홍익동,2021,08,월세,1,9400,2021-08-01,offi
39447,서울특별시,성동구,홍익동,2021,08,전세,3,16633,2021-08-01,offi
39448,서울특별시,성북구,동선동1가,2021,01,월세,4,4750,2021-01-01,offi
39449,서울특별시,성북구,동선동1가,2021,01,전세,1,13000,2021-01-01,offi
39450,서울특별시,성북구,동선동1가,2021,02,월세,4,5750,2021-02-01,offi
39451,서울특별시,성북구,동선동1가,2021,02,전세,1,15000,2021-02-01,offi
39452,서울특별시,성북구,동선동1가,2021,03,전세,2,9000,2021-03-01,offi
39453,서울특별시,성북구,동선동1가,2021,04,월세,1,1000,2021-04-01,offi
39454,서울특별시,성북구,동선동1가,2021,04,전세,1,10000,2021-04-01,offi
39455,서울특별시,성북구,동선동1가,2021,05,전세,1,8000,2021-05-01,offi
39456,서울특별시,성북구,동선동1가,2021,06,전세,2,11750,2021-06-01,offi
39457,서울특별시,성북구,동선동1가,2021,08,월세,1,1000,2021-08-01,offi
39458,서울특별시,성북구,동선동1가,2021,08,전세,3,10483,2021-08-01,offi
39459,서울특별시,성북구,동선동3가,2021,01,전세,1,9450,2021-01-01,offi
39460,서울특별시,성북구,동선동3가,2021,04,월세,1,5000,2021-04-01,offi
39461,서울특별시,성북구,동선동4가,2021,01,월세,4,4625,2021-01-01,offi
39462,서울특별시,성북구,동선동4가,2021,01,전세,2,14600,2021-01-01,offi
39463,서울특별시,성북구,동선동4가,2021,02,월세,4,2750,2021-02-01,offi
39464,서울특별시,성북구,동선동4가,2021,03,월세,4,4750,2021-03-01,offi
39465,서울특별시,성북구,동선동4가,2021,03,전세,1,14500,2021-03-01,offi
39466,서울특별시,성북구,동선동4가,2021,04,월세,1,5000,2021-04-01,offi
39467,서울특별시,성북구,동선동4가,2021,04,전세,1,1000,2021-04-01,offi
39468,서울특별시,성북구,동선동4가,2021,05,월세,1,4000,2021-05-01,offi
39469,서울특별시,성북구,동선동4가,2021,06,월세,8,1537,2021-06-01,offi
39470,서울특별시,성북구,동선동4가,2021,06,전세,7,9785,2021-06-01,offi
39471,서울특별시,성북구,동선동4가,2021,07,월세,2,750,2021-07-01,offi
39472,서울특별시,성북구,동선동4가,2021,07,전세,2,12500,2021-07-01,offi
39473,서울특별시,성북구,동선동4가,2021,08,월세,7,1714,2021-08-01,offi
39474,서울특별시,성북구,동선동4가,2021,08,전세,1,17000,2021-08-01,offi
39475,서울특별시,성북구,동소문동4가,2021,01,월세,2,13000,2021-01-01,offi
39476,서울특별시,성북구,동소문동4가,2021,02,월세,1,5000,2021-02-01,offi
39477,서울특별시,성북구,동소문동4가,2021,03,월세,1,1000,2021-03-01,offi
39478,서울특별시,성북구,동소문동4가,2021,03,전세,1,16000,2021-03-01,offi
39479,서울특별시,성북구,동소문동4가,2021,04,전세,1,18000,2021-04-01,offi
39480,서울특별시,성북구,동소문동4가,2021,05,월세,4,3750,2021-05-01,offi
39481,서울특별시,성북구,동소문동4가,2021,05,전세,4,18200,2021-05-01,offi
39482,서울특별시,성북구,동소문동4가,2021,06,월세,2,1000,2021-06-01,offi
39483,서울특별시,성북구,동소문동4가,2021,07,월세,3,1000,2021-07-01,offi
39484,서울특별시,성북구,동소문동4가,2021,08,월세,1,2000,2021-08-01,offi
39485,서울특별시,성북구,동소문동6가,2021,01,월세,1,2000,2021-01-01,offi
39486,서울특별시,성북구,동소문동6가,2021,01,전세,3,17166,2021-01-01,offi
39487,서울특별시,성북구,동소문동6가,2021,02,월세,1,1000,2021-02-01,offi
39488,서울특별시,성북구,동소문동6가,2021,02,전세,2,16500,2021-02-01,offi
39489,서울특별시,성북구,동소문동6가,2021,03,월세,2,2500,2021-03-01,offi
39490,서울특별시,성북구,동소문동6가,2021,04,월세,4,6000,2021-04-01,offi
39491,서울특별시,성북구,동소문동6가,2021,04,전세,1,15000,2021-04-01,offi
39492,서울특별시,성북구,동소문동6가,2021,05,월세,2,6500,2021-05-01,offi
39493,서울특별시,성북구,동소문동6가,2021,06,월세,2,1750,2021-06-01,offi
39494,서울특별시,성북구,동소문동6가,2021,07,월세,2,1000,2021-07-01,offi
39495,서울특별시,성북구,보문동2가,2021,01,월세,1,7800,2021-01-01,offi
39496,서울특별시,성북구,보문동2가,2021,01,전세,1,10000,2021-01-01,offi
39497,서울특별시,성북구,보문동2가,2021,02,월세,2,2250,2021-02-01,offi
39498,서울특별시,성북구,보문동2가,2021,04,월세,1,1500,2021-04-01,offi
39499,서울특별시,성북구,보문동2가,2021,06,월세,2,3250,2021-06-01,offi
39500,서울특별시,성북구,보문동2가,2021,07,월세,2,1250,2021-07-01,offi
39501,서울특별시,성북구,보문동2가,2021,08,월세,1,8000,2021-08-01,offi
39502,서울특별시,성북구,보문동4가,2021,01,전세,1,16000,2021-01-01,offi
39503,서울특별시,성북구,보문동4가,2021,06,전세,4,14875,2021-06-01,offi
39504,서울특별시,성북구,보문동4가,2021,08,월세,1,11000,2021-08-01,offi
39505,서울특별시,성북구,보문동7가,2021,03,전세,1,30000,2021-03-01,offi
39506,서울특별시,성북구,보문동7가,2021,05,전세,1,31000,2021-05-01,offi
39507,서울특별시,성북구,삼선동1가,2021,01,월세,1,2000,2021-01-01,offi
39508,서울특별시,성북구,삼선동1가,2021,04,월세,1,1000,2021-04-01,offi
39509,서울특별시,성북구,삼선동1가,2021,08,월세,2,1000,2021-08-01,offi
39510,서울특별시,성북구,삼선동4가,2021,01,월세,1,10000,2021-01-01,offi
39511,서울특별시,성북구,삼선동4가,2021,01,전세,1,15000,2021-01-01,offi
39512,서울특별시,성북구,삼선동4가,2021,02,월세,2,10000,2021-02-01,offi
39513,서울특별시,성북구,삼선동4가,2021,03,월세,1,8000,2021-03-01,offi
39514,서울특별시,성북구,삼선동4가,2021,05,월세,2,8000,2021-05-01,offi
39515,서울특별시,성북구,삼선동4가,2021,07,월세,2,10000,2021-07-01,offi
39516,서울특별시,성북구,삼선동4가,2021,08,월세,2,10000,2021-08-01,offi
39517,서울특별시,성북구,삼선동4가,2021,08,전세,1,10000,2021-08-01,offi
39518,서울특별시,성북구,삼선동5가,2021,01,월세,1,1000,2021-01-01,offi
39519,서울특별시,성북구,삼선동5가,2021,02,월세,1,5000,2021-02-01,offi
39520,서울특별시,성북구,삼선동5가,2021,03,월세,3,1000,2021-03-01,offi
39521,서울특별시,성북구,삼선동5가,2021,04,월세,1,4000,2021-04-01,offi
39522,서울특별시,성북구,삼선동5가,2021,05,월세,1,2000,2021-05-01,offi
39523,서울특별시,성북구,삼선동5가,2021,06,월세,1,1000,2021-06-01,offi
39524,서울특별시,성북구,삼선동5가,2021,06,전세,1,17000,2021-06-01,offi
39525,서울특별시,성북구,삼선동5가,2021,07,월세,2,3000,2021-07-01,offi
39526,서울특별시,성북구,삼선동5가,2021,08,월세,2,3000,2021-08-01,offi
39527,서울특별시,성북구,삼선동5가,2021,08,전세,2,15000,2021-08-01,offi
39528,서울특별시,성북구,석관동,2021,01,월세,1,5000,2021-01-01,offi
39529,서울특별시,성북구,석관동,2021,01,전세,2,30250,2021-01-01,offi
39530,서울특별시,성북구,석관동,2021,02,월세,7,10571,2021-02-01,offi
39531,서울특별시,성북구,석관동,2021,03,월세,9,9888,2021-03-01,offi
39532,서울특별시,성북구,석관동,2021,04,월세,7,8585,2021-04-01,offi
39533,서울특별시,성북구,석관동,2021,04,전세,1,7000,2021-04-01,offi
39534,서울특별시,성북구,석관동,2021,05,월세,5,8000,2021-05-01,offi
39535,서울특별시,성북구,석관동,2021,05,전세,1,7000,2021-05-01,offi
39536,서울특별시,성북구,석관동,2021,06,월세,3,6166,2021-06-01,offi
39537,서울특별시,성북구,석관동,2021,07,전세,1,6000,2021-07-01,offi
39538,서울특별시,성북구,석관동,2021,08,월세,1,7000,2021-08-01,offi
39539,서울특별시,성북구,성북동1가,2021,01,월세,1,2000,2021-01-01,offi
39540,서울특별시,성북구,성북동1가,2021,01,전세,1,17000,2021-01-01,offi
39541,서울특별시,성북구,성북동1가,2021,05,월세,1,1000,2021-05-01,offi
39542,서울특별시,성북구,성북동1가,2021,05,전세,1,16800,2021-05-01,offi
39543,서울특별시,성북구,안암동2가,2021,01,월세,2,750,2021-01-01,offi
39544,서울특별시,성북구,안암동2가,2021,02,월세,1,1000,2021-02-01,offi
39545,서울특별시,성북구,안암동2가,2021,05,월세,1,1000,2021-05-01,offi
39546,서울특별시,성북구,안암동2가,2021,06,월세,1,1000,2021-06-01,offi
39547,서울특별시,성북구,안암동2가,2021,07,월세,3,1000,2021-07-01,offi
39548,서울특별시,성북구,장위동,2021,01,월세,5,1500,2021-01-01,offi
39549,서울특별시,성북구,장위동,2021,01,전세,1,11000,2021-01-01,offi
39550,서울특별시,성북구,장위동,2021,02,월세,2,750,2021-02-01,offi
39551,서울특별시,성북구,장위동,2021,02,전세,1,12000,2021-02-01,offi
39552,서울특별시,성북구,장위동,2021,03,월세,2,750,2021-03-01,offi
39553,서울특별시,성북구,장위동,2021,03,전세,3,10000,2021-03-01,offi
39554,서울특별시,성북구,장위동,2021,04,전세,2,12000,2021-04-01,offi
39555,서울특별시,성북구,장위동,2021,05,월세,2,750,2021-05-01,offi
39556,서울특별시,성북구,장위동,2021,05,전세,1,10500,2021-05-01,offi
39557,서울특별시,성북구,장위동,2021,06,월세,2,400,2021-06-01,offi
39558,서울특별시,성북구,장위동,2021,06,전세,2,10750,2021-06-01,offi
39559,서울특별시,성북구,장위동,2021,07,월세,4,512,2021-07-01,offi
39560,서울특별시,성북구,장위동,2021,07,전세,11,10836,2021-07-01,offi
39561,서울특별시,성북구,장위동,2021,08,월세,5,1700,2021-08-01,offi
39562,서울특별시,성북구,장위동,2021,08,전세,13,10491,2021-08-01,offi
39563,서울특별시,성북구,정릉동,2021,01,전세,1,9000,2021-01-01,offi
39564,서울특별시,성북구,정릉동,2021,02,월세,1,1000,2021-02-01,offi
39565,서울특별시,성북구,정릉동,2021,02,전세,2,24850,2021-02-01,offi
39566,서울특별시,성북구,정릉동,2021,03,전세,1,24000,2021-03-01,offi
39567,서울특별시,성북구,정릉동,2021,04,전세,1,24600,2021-04-01,offi
39568,서울특별시,성북구,정릉동,2021,05,전세,2,22050,2021-05-01,offi
39569,서울특별시,성북구,정릉동,2021,08,전세,1,18000,2021-08-01,offi
39570,서울특별시,성북구,종암동,2021,06,전세,1,34000,2021-06-01,offi
39571,서울특별시,성북구,하월곡동,2021,01,전세,21,15342,2021-01-01,offi
39572,서울특별시,성북구,하월곡동,2021,02,전세,2,20650,2021-02-01,offi
39573,서울특별시,성북구,하월곡동,2021,03,전세,5,18520,2021-03-01,offi
39574,서울특별시,성북구,하월곡동,2021,04,전세,4,15225,2021-04-01,offi
39575,서울특별시,성북구,하월곡동,2021,05,월세,1,2000,2021-05-01,offi
39576,서울특별시,성북구,하월곡동,2021,05,전세,1,19950,2021-05-01,offi
39577,서울특별시,성북구,하월곡동,2021,06,월세,1,2000,2021-06-01,offi
39578,서울특별시,성북구,하월곡동,2021,06,전세,2,22250,2021-06-01,offi
39579,서울특별시,성북구,하월곡동,2021,07,월세,1,3000,2021-07-01,offi
39580,서울특별시,성북구,하월곡동,2021,07,전세,3,145000,2021-07-01,offi
39581,서울특별시,성북구,하월곡동,2021,08,월세,4,1250,2021-08-01,offi
39582,서울특별시,성북구,하월곡동,2021,08,전세,3,29666,2021-08-01,offi
39583,서울특별시,송파구,신천동,2021,04,월세,2,23500,2021-04-01,offi
39584,서울특별시,송파구,신천동,2021,06,전세,2,44000,2021-06-01,offi
39585,서울특별시,송파구,신천동,2021,07,전세,1,35000,2021-07-01,offi
39586,서울특별시,송파구,신천동,2021,08,전세,1,410760,2021-08-01,offi
39587,서울특별시,송파구,가락동,2021,01,월세,2,1000,2021-01-01,offi
39588,서울특별시,송파구,가락동,2021,01,전세,5,30000,2021-01-01,offi
39589,서울특별시,송파구,가락동,2021,02,월세,5,1200,2021-02-01,offi
39590,서울특별시,송파구,가락동,2021,02,전세,3,19133,2021-02-01,offi
39591,서울특별시,송파구,가락동,2021,03,월세,3,1166,2021-03-01,offi
39592,서울특별시,송파구,가락동,2021,03,전세,1,13000,2021-03-01,offi
39593,서울특별시,송파구,가락동,2021,04,월세,3,2500,2021-04-01,offi
39594,서울특별시,송파구,가락동,2021,04,전세,1,14500,2021-04-01,offi
39595,서울특별시,송파구,가락동,2021,05,월세,2,500,2021-05-01,offi
39596,서울특별시,송파구,가락동,2021,05,전세,3,34833,2021-05-01,offi
39597,서울특별시,송파구,가락동,2021,06,월세,8,2125,2021-06-01,offi
39598,서울특별시,송파구,가락동,2021,06,전세,3,27700,2021-06-01,offi
39599,서울특별시,송파구,가락동,2021,07,월세,7,1785,2021-07-01,offi
39600,서울특별시,송파구,가락동,2021,07,전세,7,26707,2021-07-01,offi
39601,서울특별시,송파구,가락동,2021,08,월세,6,1373,2021-08-01,offi
39602,서울특별시,송파구,가락동,2021,08,전세,6,26666,2021-08-01,offi
39603,서울특별시,송파구,거여동,2021,01,월세,1,2000,2021-01-01,offi
39604,서울특별시,송파구,거여동,2021,01,전세,6,22566,2021-01-01,offi
39605,서울특별시,송파구,거여동,2021,02,월세,1,1000,2021-02-01,offi
39606,서울특별시,송파구,거여동,2021,02,전세,1,23000,2021-02-01,offi
39607,서울특별시,송파구,거여동,2021,03,월세,3,1666,2021-03-01,offi
39608,서울특별시,송파구,거여동,2021,03,전세,4,13612,2021-03-01,offi
39609,서울특별시,송파구,거여동,2021,04,월세,2,3000,2021-04-01,offi
39610,서울특별시,송파구,거여동,2021,04,전세,1,22000,2021-04-01,offi
39611,서울특별시,송파구,거여동,2021,05,월세,2,1750,2021-05-01,offi
39612,서울특별시,송파구,거여동,2021,05,전세,2,24500,2021-05-01,offi
39613,서울특별시,송파구,거여동,2021,06,월세,3,1666,2021-06-01,offi
39614,서울특별시,송파구,거여동,2021,06,전세,5,35200,2021-06-01,offi
39615,서울특별시,송파구,거여동,2021,07,월세,7,4571,2021-07-01,offi
39616,서울특별시,송파구,거여동,2021,07,전세,5,32800,2021-07-01,offi
39617,서울특별시,송파구,거여동,2021,08,월세,5,2813,2021-08-01,offi
39618,서울특별시,송파구,거여동,2021,08,전세,2,21850,2021-08-01,offi
39619,서울특별시,송파구,문정동,2021,01,월세,88,3011,2021-01-01,offi
39620,서울특별시,송파구,문정동,2021,01,전세,95,22579,2021-01-01,offi
39621,서울특별시,송파구,문정동,2021,02,월세,79,3277,2021-02-01,offi
39622,서울특별시,송파구,문정동,2021,02,전세,117,22498,2021-02-01,offi
39623,서울특별시,송파구,문정동,2021,03,월세,109,3695,2021-03-01,offi
39624,서울특별시,송파구,문정동,2021,03,전세,140,22680,2021-03-01,offi
39625,서울특별시,송파구,문정동,2021,04,월세,75,3878,2021-04-01,offi
39626,서울특별시,송파구,문정동,2021,04,전세,112,22969,2021-04-01,offi
39627,서울특별시,송파구,문정동,2021,05,월세,83,3251,2021-05-01,offi
39628,서울특별시,송파구,문정동,2021,05,전세,105,22447,2021-05-01,offi
39629,서울특별시,송파구,문정동,2021,06,월세,98,3123,2021-06-01,offi
39630,서울특별시,송파구,문정동,2021,06,전세,122,23852,2021-06-01,offi
39631,서울특별시,송파구,문정동,2021,07,월세,94,2745,2021-07-01,offi
39632,서울특별시,송파구,문정동,2021,07,전세,110,23672,2021-07-01,offi
39633,서울특별시,송파구,문정동,2021,08,월세,118,3807,2021-08-01,offi
39634,서울특별시,송파구,문정동,2021,08,전세,118,23361,2021-08-01,offi
39635,서울특별시,송파구,방이동,2021,01,월세,69,3110,2021-01-01,offi
39636,서울특별시,송파구,방이동,2021,01,전세,50,23379,2021-01-01,offi
39637,서울특별시,송파구,방이동,2021,02,월세,50,2330,2021-02-01,offi
39638,서울특별시,송파구,방이동,2021,02,전세,57,20625,2021-02-01,offi
39639,서울특별시,송파구,방이동,2021,03,월세,64,5093,2021-03-01,offi
39640,서울특별시,송파구,방이동,2021,03,전세,111,21214,2021-03-01,offi
39641,서울특별시,송파구,방이동,2021,04,월세,116,4405,2021-04-01,offi
39642,서울특별시,송파구,방이동,2021,04,전세,103,24403,2021-04-01,offi
39643,서울특별시,송파구,방이동,2021,05,월세,69,2445,2021-05-01,offi
39644,서울특별시,송파구,방이동,2021,05,전세,89,25386,2021-05-01,offi
39645,서울특별시,송파구,방이동,2021,06,월세,116,2745,2021-06-01,offi
39646,서울특별시,송파구,방이동,2021,06,전세,73,23357,2021-06-01,offi
39647,서울특별시,송파구,방이동,2021,07,월세,98,2716,2021-07-01,offi
39648,서울특별시,송파구,방이동,2021,07,전세,74,22354,2021-07-01,offi
39649,서울특별시,송파구,방이동,2021,08,월세,60,2470,2021-08-01,offi
39650,서울특별시,송파구,방이동,2021,08,전세,41,22960,2021-08-01,offi
39651,서울특별시,송파구,삼전동,2021,01,전세,6,27741,2021-01-01,offi
39652,서울특별시,송파구,삼전동,2021,02,월세,1,10000,2021-02-01,offi
39653,서울특별시,송파구,삼전동,2021,02,전세,2,25150,2021-02-01,offi
39654,서울특별시,송파구,삼전동,2021,03,월세,2,32000,2021-03-01,offi
39655,서울특별시,송파구,삼전동,2021,03,전세,5,22420,2021-03-01,offi
39656,서울특별시,송파구,삼전동,2021,04,전세,2,20500,2021-04-01,offi
39657,서울특별시,송파구,삼전동,2021,05,전세,3,22900,2021-05-01,offi
39658,서울특별시,송파구,삼전동,2021,06,월세,2,500,2021-06-01,offi
39659,서울특별시,송파구,삼전동,2021,07,전세,1,31000,2021-07-01,offi
39660,서울특별시,송파구,삼전동,2021,08,전세,2,22712,2021-08-01,offi
39661,서울특별시,송파구,석촌동,2021,01,월세,3,2000,2021-01-01,offi
39662,서울특별시,송파구,석촌동,2021,01,전세,5,21800,2021-01-01,offi
39663,서울특별시,송파구,석촌동,2021,02,월세,3,2333,2021-02-01,offi
39664,서울특별시,송파구,석촌동,2021,03,월세,3,1666,2021-03-01,offi
39665,서울특별시,송파구,석촌동,2021,03,전세,3,24666,2021-03-01,offi
39666,서울특별시,송파구,석촌동,2021,04,월세,7,4500,2021-04-01,offi
39667,서울특별시,송파구,석촌동,2021,05,월세,2,6000,2021-05-01,offi
39668,서울특별시,송파구,석촌동,2021,05,전세,2,24250,2021-05-01,offi
39669,서울특별시,송파구,석촌동,2021,06,월세,4,10350,2021-06-01,offi
39670,서울특별시,송파구,석촌동,2021,06,전세,1,18700,2021-06-01,offi
39671,서울특별시,송파구,석촌동,2021,07,월세,7,1142,2021-07-01,offi
39672,서울특별시,송파구,석촌동,2021,07,전세,4,20800,2021-07-01,offi
39673,서울특별시,송파구,석촌동,2021,08,월세,8,2625,2021-08-01,offi
39674,서울특별시,송파구,석촌동,2021,08,전세,4,26250,2021-08-01,offi
39675,서울특별시,송파구,송파동,2021,01,월세,1,6000,2021-01-01,offi
39676,서울특별시,송파구,송파동,2021,01,전세,2,24900,2021-01-01,offi
39677,서울특별시,송파구,송파동,2021,02,전세,2,27650,2021-02-01,offi
39678,서울특별시,송파구,송파동,2021,03,월세,1,1000,2021-03-01,offi
39679,서울특별시,송파구,송파동,2021,03,전세,3,25733,2021-03-01,offi
39680,서울특별시,송파구,송파동,2021,04,월세,1,5000,2021-04-01,offi
39681,서울특별시,송파구,송파동,2021,04,전세,2,26500,2021-04-01,offi
39682,서울특별시,송파구,송파동,2021,05,전세,1,20000,2021-05-01,offi
39683,서울특별시,송파구,송파동,2021,06,월세,1,20000,2021-06-01,offi
39684,서울특별시,송파구,송파동,2021,07,월세,1,500,2021-07-01,offi
39685,서울특별시,송파구,송파동,2021,07,전세,3,30366,2021-07-01,offi
39686,서울특별시,송파구,송파동,2021,08,월세,2,10500,2021-08-01,offi
39687,서울특별시,송파구,송파동,2021,08,전세,1,29400,2021-08-01,offi
39688,서울특별시,송파구,오금동,2021,01,월세,1,10000,2021-01-01,offi
39689,서울특별시,송파구,오금동,2021,01,전세,4,23000,2021-01-01,offi
39690,서울특별시,송파구,오금동,2021,02,월세,1,2000,2021-02-01,offi
39691,서울특별시,송파구,오금동,2021,02,전세,2,27750,2021-02-01,offi
39692,서울특별시,송파구,오금동,2021,03,월세,4,1250,2021-03-01,offi
39693,서울특별시,송파구,오금동,2021,03,전세,2,19500,2021-03-01,offi
39694,서울특별시,송파구,오금동,2021,04,월세,3,1833,2021-04-01,offi
39695,서울특별시,송파구,오금동,2021,04,전세,2,27500,2021-04-01,offi
39696,서울특별시,송파구,오금동,2021,05,월세,1,1000,2021-05-01,offi
39697,서울특별시,송파구,오금동,2021,05,전세,1,21000,2021-05-01,offi
39698,서울특별시,송파구,오금동,2021,06,월세,1,1000,2021-06-01,offi
39699,서울특별시,송파구,오금동,2021,06,전세,2,18500,2021-06-01,offi
39700,서울특별시,송파구,오금동,2021,07,월세,2,1500,2021-07-01,offi
39701,서울특별시,송파구,오금동,2021,07,전세,2,21500,2021-07-01,offi
39702,서울특별시,송파구,오금동,2021,08,월세,3,2333,2021-08-01,offi
39703,서울특별시,송파구,오금동,2021,08,전세,3,32666,2021-08-01,offi
39704,서울특별시,송파구,잠실동,2021,01,월세,13,10590,2021-01-01,offi
39705,서울특별시,송파구,잠실동,2021,01,전세,30,20031,2021-01-01,offi
39706,서울특별시,송파구,잠실동,2021,02,월세,10,2222,2021-02-01,offi
39707,서울특별시,송파구,잠실동,2021,02,전세,19,21228,2021-02-01,offi
39708,서울특별시,송파구,잠실동,2021,03,월세,16,5906,2021-03-01,offi
39709,서울특별시,송파구,잠실동,2021,03,전세,25,24940,2021-03-01,offi
39710,서울특별시,송파구,잠실동,2021,04,월세,17,5205,2021-04-01,offi
39711,서울특별시,송파구,잠실동,2021,04,전세,11,25940,2021-04-01,offi
39712,서울특별시,송파구,잠실동,2021,05,월세,17,4267,2021-05-01,offi
39713,서울특별시,송파구,잠실동,2021,05,전세,15,23026,2021-05-01,offi
39714,서울특별시,송파구,잠실동,2021,06,월세,7,7142,2021-06-01,offi
39715,서울특별시,송파구,잠실동,2021,06,전세,3,21266,2021-06-01,offi
39716,서울특별시,송파구,잠실동,2021,07,월세,16,5593,2021-07-01,offi
39717,서울특별시,송파구,잠실동,2021,07,전세,13,25052,2021-07-01,offi
39718,서울특별시,송파구,잠실동,2021,08,월세,9,7444,2021-08-01,offi
39719,서울특별시,송파구,잠실동,2021,08,전세,8,32509,2021-08-01,offi
39720,서울특별시,양천구,신정동,2021,01,월세,9,4855,2021-01-01,offi
39721,서울특별시,양천구,신정동,2021,01,전세,11,32059,2021-01-01,offi
39722,서울특별시,양천구,신정동,2021,02,월세,10,12430,2021-02-01,offi
39723,서울특별시,양천구,신정동,2021,02,전세,14,23907,2021-02-01,offi
39724,서울특별시,양천구,신정동,2021,03,월세,18,6888,2021-03-01,offi
39725,서울특별시,양천구,신정동,2021,03,전세,17,25473,2021-03-01,offi
39726,서울특별시,양천구,신정동,2021,04,월세,13,8930,2021-04-01,offi
39727,서울특별시,양천구,신정동,2021,04,전세,17,38994,2021-04-01,offi
39728,서울특별시,양천구,신정동,2021,05,월세,10,8930,2021-05-01,offi
39729,서울특별시,양천구,신정동,2021,05,전세,23,37082,2021-05-01,offi
39730,서울특별시,양천구,신정동,2021,06,월세,17,2529,2021-06-01,offi
39731,서울특별시,양천구,신정동,2021,06,전세,36,30202,2021-06-01,offi
39732,서울특별시,양천구,신정동,2021,07,월세,17,9235,2021-07-01,offi
39733,서울특별시,양천구,신정동,2021,07,전세,30,25812,2021-07-01,offi
39734,서울특별시,양천구,신정동,2021,08,월세,22,4581,2021-08-01,offi
39735,서울특별시,양천구,신정동,2021,08,전세,21,26892,2021-08-01,offi
39736,서울특별시,양천구,목동,2021,01,월세,20,15665,2021-01-01,offi
39737,서울특별시,양천구,목동,2021,01,전세,17,40977,2021-01-01,offi
39738,서울특별시,양천구,목동,2021,02,월세,22,4318,2021-02-01,offi
39739,서울특별시,양천구,목동,2021,02,전세,17,49726,2021-02-01,offi
39740,서울특별시,양천구,목동,2021,03,월세,18,24944,2021-03-01,offi
39741,서울특별시,양천구,목동,2021,03,전세,22,40144,2021-03-01,offi
39742,서울특별시,양천구,목동,2021,04,월세,21,8000,2021-04-01,offi
39743,서울특별시,양천구,목동,2021,04,전세,19,42955,2021-04-01,offi
39744,서울특별시,양천구,목동,2021,05,월세,24,17354,2021-05-01,offi
