갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,없음, ,21.10~22.10,2021,JC STUDIO,신림동,"1,000",관악구,10,67,16,27.26, , ,1432-101,11620,5
 ,2020, , ,2021,몽삐에뜨골드,신림동,"27,800",관악구,10,0,16,24.18, , ,1474-15,11620,11
 ,2020, , ,2021,몽삐에뜨골드,신림동,"31,000",관악구,10,0,16,27.57, , ,1474-15,11620,10
 ,2019, , ,2021,신대방 노블루체,신림동,"2,000",관악구,10,80,17,27.64, , ,530-1,11620,12
 ,2021,신규,21.10~22.10,2021,우정오피스텔,신림동,"5,000",관악구,10,105,17,40.95, , ,1425-1,11620,9
 ,2019, , ,2021,블레스빌,신림동,"5,000",관악구,10,30,18,59.13, , ,1432-17,11620,7
 ,2005,신규,21.11~23.11,2021,칸타빌레 오피스텔,신림동,"7,500",관악구,10,0,20,13.5, , ,1429-51,11620,5
 ,2002,신규,21.10~22.10,2021,(1436-22),신림동,500,관악구,10,45,20,16.56, , ,1436-22,11620,3
 ,2011, , ,2021,삼모 더 프라임 타워,신림동,"26,500",관악구,10,0,20,43.68, , ,1638-1,11620,11
 ,2011,신규,21.10~22.10,2021,삼모 더 프라임 타워,신림동,"1,000",관악구,10,75,20,30.8, , ,1638-1,11620,18
 ,2014,신규,21.11~22.11,2021,푸리마타운,신림동,"2,000",관악구,10,50,21,18.54, , ,1639-51,11620,7
 ,2002,신규,21.11~23.11,2021,로데오오피스텔,신림동,"10,000",관악구,10,0,21,17.59, , ,1438-12,11620,4
 ,2021, , ,2021,우정오피스텔,신림동,"12,000",관악구,10,20,21,18.04, , ,1425-1,11620,10
 ,2021,신규,21.10~23.10,2021,August Tower,신림동,"13,000",관악구,10,10,22,18.17, , ,1427-15,11620,4
 ,2011, , ,2021,미성동오피스텔,신림동,"14,000",관악구,10,30,22,29.05, , ,1568-4,11620,6
 ,2019, , ,2021,신대방 노블루체,신림동,"24,500",관악구,10,0,23,28.5, , ,530-1,11620,7
 ,1998,신규,21.11~22.11,2021,신림오피스텔,신림동,700,관악구,10,50,24,28.35, , ,1431-38,11620,10
 ,2021,신규,21.10~22.10,2021,G 밸리마인드,신림동,"1,500",관악구,10,65,24,17.57, , ,1655-17,11620,9
 ,2001,갱신,21.10~23.10,2021,신림동삼오오피스텔,신림동,"7,875",관악구,10,0,24,17.39,"7,500", ,1655-18,11620,5
 ,2001, , ,2021,	(1417-28)	,신림동,"10,000",관악구,10,0,24,20.1, , ,1417-28,11620,4
 ,2004,신규,21.11~23.11,2021,엘리젠트오피스텔,신림동,"11,500",관악구,10,0,25,24, , ,94-208,11620,8
 ,2015,신규,21.10~22.10,2021,신림큐브,신림동,500,관악구,10,50,26,17.05, , ,1421-1,11620,4
 ,2021,신규,21.11~23.11,2021,위드비엠3,신림동,"23,000",관악구,10,0,26,29.4, , ,538-39,11620,5
 ,2012,신규,21.11~22.11,2021,U2,신림동,"2,000",관악구,10,40,26,17.12, , ,1419-12,11620,2
 ,2021, , ,2021,태양오피스텔,신림동,"21,100",관악구,10,0,26,16.45, , ,1437-19,11620,3
 ,2013, , ,2021,필하우스,신림동,"1,000",관악구,10,45,27,17.83, , ,1439-31,11620,2
 ,2019,신규,21.11~23.11,2021,경원하이츠텔,신림동,"15,000",관악구,10,0,27,29.88, , ,1421-39,11620,6
 ,2011,신규,21.10~22.10,2021,삼모 더 프라임 타워,신림동,500,관악구,10,80,27,30.8, , ,1638-1,11620,24
 ,2002,신규,21.11~23.11,2021,	(1459-25)	,신림동,"13,000",관악구,10,10,27,20.46, , ,1459-25,11620,2
 ,2021, , ,2021,다솜시티빌,신림동,"19,000",관악구,10,0,27,19.97, , ,1418-28,11620,3
 ,2013,신규,21.11~22.11,2021,일성트루엘,신림동,"1,000",관악구,10,70,28,24.3, , ,1523-1,11620,8
 ,2012,신규,21.12~23.12,2021,U2,신림동,"12,000",관악구,10,0,28,21.3, , ,1419-12,11620,2
 ,2013, , ,2021,일성트루엘,신림동,"12,000",관악구,10,0,29,31.19, , ,1523-1,11620,10
 ,2002,신규,21.11~22.11,2021,금탑오피스텔,신림동,200,관악구,10,47,29,14.4, , ,1436-23,11620,5
 ,2003,갱신,21.11~23.11,2021,	(1414-33)	,신림동,"14,700",관악구,10,0,29,28.34,"14,000", ,1414-33,11620,1
 ,2003, , ,2021,	(1462-12)	,신림동,"1,000",관악구,10,60,29,21.84, , ,1462-12,11620,6
 ,2020, , ,2021,몽삐에뜨골드,신림동,"29,700",관악구,10,0,30,27.57, , ,1474-15,11620,6
 ,2011,신규,21.10~22.10,2021,삼모 더 프라임 타워,신림동,"1,000",관악구,10,60,30,23.89, , ,1638-1,11620,22
 ,2021,신규,21.11~23.11,2021,더나인,신림동,"10,000",관악구,10,30,31,23.28, , ,1426-8,11620,6
 ,2001,신규,21.11~23.11,2021,파크빌 오피스텔,남현동,"1,000",관악구,10,65,4,30.4, , ,1062-20,11620,9
 ,2010, , ,2021,콤팩트하우스,남현동,"4,000",관악구,10,25,5,15.59, , ,602-19,11620,6
 ,1998, , ,2021,사당아트오피스텔,남현동,"13,650",관악구,10,0,7,21.64, , ,602-47,11620,2
 ,2002,신규,21.10~23.10,2021,프론티아 오피스텔,남현동,"1,000",관악구,10,50,12,20.3, , ,1059-6,11620,3
 ,2003,신규,21.11~22.11,2021,화인오피스텔,남현동,"1,000",관악구,10,48,12,16.68, , ,602-18,11620,5
 ,2020, , ,2021,네스코 로와,남현동,"18,000",관악구,10,0,15,15.26, , ,1061-13,11620,11
 ,2010,신규,21.11~22.11,2021,콤팩트하우스,남현동,500,관악구,10,50,16,14.6, , ,602-19,11620,9
 ,2002,신규,21.10~23.10,2021,개명빌딩,남현동,"1,000",관악구,10,40,23,15.93, , ,602-124,11620,3
 ,2002,신규,21.11~23.11,2021,개명빌딩,남현동,"1,500",관악구,10,50,26,21.69, , ,602-124,11620,2
 ,2003,신규,21.11~23.11,2021,화인오피스텔,남현동,"11,000",관악구,10,0,26,15.9, , ,602-18,11620,4
 ,2020,신규,21.11~23.11,2021,방배 노블루체 서리풀,방배동,"45,000",서초구,10,0,2,28.31, , ,426-1,11650,3
 ,2019,신규,21.10~22.10,2021,방배 마에스트로,방배동,"1,000",서초구,10,80,3,19.86, , ,866-10,11650,2
 ,2006,신규,21.11~22.11,2021,롯데캐슬헤론,방배동,"32,000",서초구,10,0,7,45.56, , ,754-1,11650,4
 ,1988,신규,21.11~22.11,2021,방배오피스텔,방배동,500,서초구,10,50,25,35.2, , ,980-32,11650,2
 ,1988,신규,21.11~22.11,2021,방배오피스텔,방배동,500,서초구,10,50,25,35.2, , ,980-32,11650,2
 ,1991,신규,21.10~23.10,2021,트윈타워,양재동,"15,000",서초구,10,10,2,24.07, , ,275-4,11650,17
 ,1991,신규,21.10~22.10,2021,트윈타워,양재동,500,서초구,10,50,5,24.07, , ,275-4,11650,18
 ,1991,신규,21.10~22.10,2021,트윈타워,양재동,500,서초구,10,50,12,24.07, , ,275-4,11650,14
 ,1991,신규,21.10~22.10,2021,트윈타워,양재동,500,서초구,10,50,14,24.07, , ,275-4,11650,8
 ,1991,신규,21.11~23.11,2021,트윈타워,양재동,"17,000",서초구,10,0,16,24.07, , ,275-3,11650,15
 ,1991,신규,21.11~23.11,2021,트윈타워,양재동,"16,000",서초구,10,20,18,29.02, , ,275-3,11650,13
 ,1991,신규,21.10~22.10,2021,트윈타워,양재동,500,서초구,10,45,19,24.07, , ,275-3,11650,10
 ,1991,신규,21.11~23.11,2021,트윈타워,양재동,"3,000",서초구,10,40,23,24.07, , ,275-3,11650,11
 ,2015,신규,21.10~22.10,2021,서초리슈빌S글로벌,우면동,"8,000",서초구,10,40,1,21.82, , ,787,11650,5
 ,2015,신규,21.10~22.10,2021,미라쉘,우면동,500,서초구,10,50,3,16.87, , ,765,11650,7
 ,2015,신규,21.10~22.10,2021,미라쉘,우면동,"1,000",서초구,10,46,4,16.87, , ,765,11650,6
사용,2015,갱신,21.12~23.12,2021,서초리슈빌S글로벌,우면동,"17,325",서초구,10,0,5,21.82,"16,500", ,787,11650,5
 ,2015,갱신,21.11~22.08,2021,서초리슈빌S글로벌,우면동,"18,000",서초구,10,0,12,21.82,"17,000", ,787,11650,2
 ,2013,신규,21.11~23.11,2021,	(728)	,우면동,"14,000",서초구,10,0,12,21.84, , ,728,11650,5
 ,2015,신규,21.10~23.10,2021,서초리슈빌S글로벌,우면동,"17,000",서초구,10,0,14,21.52, , ,787,11650,2
 ,2015,신규,21.10~22.10,2021,서초 디벨리움 오피스텔,우면동,500,서초구,10,60,14,18.8, , ,755,11650,4
 ,2015, , ,2021,서초리슈빌S글로벌,우면동,"8,000",서초구,10,17,15,21.52, , ,787,11650,3
 ,2015,신규,21.10~22.10,2021,서초리슈빌S글로벌,우면동,"1,000",서초구,10,65,16,21.52, , ,787,11650,8
 ,2015, , ,2021,서초 에비뉴클래식,우면동,"13,200",서초구,10,0,16,19.75, , ,759,11650,2
 ,2015,신규,21.11~22.11,2021,서초리슈빌S글로벌,우면동,"1,000",서초구,10,65,20,21.52, , ,787,11650,7
 ,2015,신규,21.11~22.11,2021,서초 에비뉴클래식,우면동,500,서초구,10,60,20,18.47, , ,759,11650,7
사용,2015,갱신,21.12~22.12,2021,서초리슈빌S글로벌,우면동,"3,000",서초구,10,53,23,21.82,"3,000",50,787,11650,4
 ,2015,신규,21.11~22.11,2021,서초리슈빌S글로벌,우면동,"1,000",서초구,10,70,28,21.82, , ,787,11650,3
 ,2013,신규,21.11~22.11,2021,	(728)	,우면동,500,서초구,10,50,29,13.86, , ,728,11650,5
 ,2015,신규,21.11~23.11,2021,서초리슈빌S글로벌,우면동,"10,000",서초구,10,30,30,21.52, , ,787,11650,9
 ,1988,신규,21.11~23.11,2021,씨티21,잠원동,"18,000",서초구,10,0,16,26.46, , ,76,11650,6
 ,1988,신규,21.11~22.11,2021,씨티21,잠원동,"1,000",서초구,10,60,30,26.46, , ,76,11650,5
 ,2012,신규,21.10~22.10,2021,강남역리가스퀘어,서초동,"22,500",서초구,10,0,1,29.59, , ,1308-26,11650,4
사용,2012,갱신,21.10~23.10,2021,강남역리가스퀘어,서초동,"37,800",서초구,10,0,1,49.26,"36,000", ,1308-26,11650,12
 ,2013,신규,21.10~22.10,2021,한라비발디스튜디오193,서초동,"1,000",서초구,10,100,1,31.54, , ,1363-25,11650,5
 ,2016,신규,21.10~22.10,2021,아크로텔 강남역,서초동,"20,500",서초구,10,0,1,19.4, , ,1337-2,11650,12
 ,2020,신규,21.10~22.10,2021,서초센트럴IPARK,서초동,"5,000",서초구,10,250,1,54.55, , ,1582-3,11650,20
 ,2021,신규,21.11~23.11,2021,N PARK,서초동,"2,000",서초구,10,120,2,32.81, , ,1363-4,11650,5
 ,2016,신규,21.10~22.10,2021,아크로텔 강남역,서초동,"1,000",서초구,10,73,2,18.11, , ,1337-2,11650,9
 ,2014, , ,2021,서초프라비다,서초동,"1,000",서초구,10,44,2,14.48, , ,1598-9,11650,16
 ,2018,신규,21.10~22.10,2021,현대썬앤빌 강남 더 인피닛,서초동,"2,000",서초구,10,75,2,17.95, , ,1303-6,11650,10
 ,2016,신규,21.10~22.10,2021,아크로텔 강남역,서초동,"8,000",서초구,10,51,4,20.72, , ,1337-2,11650,8
 ,2015,신규,21.10~22.10,2021,서초 리슈빌,서초동,"1,000",서초구,10,63,4,19.61, , ,1589-10,11650,3
 ,2004,신규,21.10~22.10,2021,풍림아이원플러스,서초동,"6,000",서초구,10,60,4,39.56, , ,1338-1,11650,2
사용,2005,갱신,21.10~23.10,2021,강남역인앤인,서초동,"37,800",서초구,10,0,4,48.45,"36,000", ,1330-12,11650,9
 ,2017,신규,21.10~23.10,2021,강남역파라디아골드,서초동,"12,000",서초구,10,35,4,20.16, , ,1338-8,11650,2
 ,2016,신규,21.11~23.11,2021,아크로텔 강남역,서초동,"27,000",서초구,10,0,4,22.67, , ,1337-2,11650,19
 ,2004, , ,2021,큐브플러스,서초동,"18,300",서초구,10,0,5,24.3, , ,1598-1,11650,7
 ,2021,신규,21.11~23.11,2021,N PARK,서초동,"3,000",서초구,10,150,5,41.73, , ,1363-4,11650,6
 ,2015, , ,2021,서초 리슈빌,서초동,"19,000",서초구,10,0,6,19.61, , ,1589-10,11650,4
사용,2015,갱신,21.11~22.11,2021,현대썬앤빌 서초,서초동,"20,000",서초구,10,0,6,19.43,"19,200", ,1337-21,11650,8
 ,2005,신규,21.11~22.11,2021,신명스카이뷰멤버스,서초동,"2,000",서초구,10,67,6,28.18, , ,1338-25,11650,6
 ,2016,신규,21.10~22.10,2021,아크로텔 강남역,서초동,"1,000",서초구,10,75,8,20.72, , ,1337-2,11650,12
 ,2005,신규,21.10~22.10,2021,서초동 대우디오빌프라임,서초동,"2,000",서초구,10,190,8,54, , ,1337-22,11650,5
 ,2021,신규,21.11~23.11,2021,N PARK,서초동,"3,000",서초구,10,120,8,32.81, , ,1363-4,11650,6
 ,2003,신규,21.10~22.10,2021,	(1515-3)	,서초동,"1,000",서초구,10,70,8,25.75, , ,1515-3,11650,5
 ,2006,신규,21.11~23.11,2021,이즈타워,서초동,"25,000",서초구,10,0,8,31.33, , ,1337-14,11650,10
 ,2004,신규,21.11~23.11,2021,서초동오피스텔,서초동,"20,000",서초구,10,0,8,32.6, , ,1309-1,11650,6
 ,2016,신규,21.10~22.10,2021,아크로텔 강남역,서초동,"1,000",서초구,10,77,8,20.72, , ,1337-2,11650,19
 ,2005,신규,21.10~22.10,2021,서초동 대우디오빌프라임,서초동,"2,000",서초구,10,190,8,54, , ,1337-22,11650,6
 ,2004,신규,21.10~23.10,2021,서초메이플라워맴버스빌,서초동,"23,500",서초구,10,0,9,33.79, , ,1688-6,11650,5
 ,2015,신규,21.11~22.11,2021,서초 리슈빌,서초동,"2,000",서초구,10,65,9,19.61, , ,1589-10,11650,17
 ,2013,신규,21.11~22.10,2021,강남 효성 해링턴 타워,서초동,"22,000",서초구,10,0,9,24.51, , ,1337-6,11650,11
 ,2013,신규,21.10~22.10,2021,강남 효성 해링턴 타워,서초동,"6,000",서초구,10,60,9,26.27, , ,1337-6,11650,9
 ,2016,신규,21.10~23.10,2021,아크로텔 강남역,서초동,"20,500",서초구,10,0,9,19.4, , ,1337-2,11650,19
 ,2016,갱신,21.10~22.10,2021,아크로텔 강남역,서초동,"1,000",서초구,10,82,10,20.72,"1,000",79,1337-2,11650,9
 ,2004,신규,21.10~22.10,2021,서초대우디오빌,서초동,"2,000",서초구,10,100,12,40.58, , ,1355-17,11650,9
 ,2004,신규,21.10~23.01,2021,풍림아이원플러스,서초동,"23,000",서초구,10,0,12,39.56, , ,1338-1,11650,2
 ,2013,신규,21.11~23.11,2021,강남 효성 해링턴 타워,서초동,"25,000",서초구,10,0,12,26.27, , ,1337-6,11650,5
 ,2018, ,21.10~22.10,2021,현대썬앤빌 강남 더 인피닛,서초동,"1,000",서초구,10,82,12,17.95, , ,1303-6,11650,12
사용,2013,갱신,21.11~22.08,2021,하림인터내셔날 오피스텔,서초동,"28,300",서초구,10,0,12,24.12,"27,300", ,1674-5,11650,9
 ,2005,신규,21.10~22.10,2021,강남태영데시앙루브,서초동,"1,000",서초구,10,99,12,32.6, , ,1303-35,11650,10
 ,2017,신규,21.11~23.11,2021,강남역파라디아골드,서초동,"20,000",서초구,10,0,12,18.11, , ,1338-8,11650,4
 ,2004,신규,21.10~22.10,2021,강남역 롯데골드로즈,서초동,"1,000",서초구,10,75,12,33.23, , ,1330-6,11650,16
 ,2013,신규,21.10~22.10,2021,강남 효성 해링턴 타워,서초동,"10,000",서초구,10,150,13,54.08, , ,1337-6,11650,3
 ,2013,신규,21.10~22.10,2021,강남역 I'PARK,서초동,"1,000",서초구,10,96,13,28.61, , ,1303-16,11650,8
 ,2016,갱신,21.11~22.11,2021,아크로텔 강남역,서초동,"1,000",서초구,10,80,13,20.72,"1,000",80,1337-2,11650,16
 ,2013, , ,2021,하림인터내셔날 오피스텔,서초동,"27,560",서초구,10,0,13,24.12, , ,1674-5,11650,10
 ,2016,신규,21.10~23.10,2021,아크로텔 강남역,서초동,"20,000",서초구,10,0,14,19.4, , ,1337-2,11650,4
 ,2016,신규,21.10~23.10,2021,아크로텔 강남역,서초동,"24,000",서초구,10,0,15,20.72, , ,1337-2,11650,11
 ,2015,신규,21.11~22.11,2021,현대썬앤빌 서초,서초동,"19,500",서초구,10,0,15,19.42, , ,1337-21,11650,3
사용,2012,갱신, ,2021,강남역리가스퀘어,서초동,"23,600",서초구,10,0,15,29.42,"22,500", ,1308-26,11650,9
 ,2013,신규,21.10~22.10,2021,하림인터내셔날 오피스텔,서초동,"1,000",서초구,10,100,15,25.5, , ,1674-5,11650,6
 ,2018, , ,2021,현대썬앤빌 강남 더 인피닛,서초동,"3,000",서초구,10,78,15,19.95, , ,1303-6,11650,7
 ,2016,신규,21.10~22.10,2021,아크로텔 강남역,서초동,"3,000",서초구,10,70,16,20.72, , ,1337-2,11650,5
사용,2016,갱신,21.10~22.10,2021,아크로텔 강남역,서초동,"22,050",서초구,10,0,16,19.41,"21,000", ,1337-2,11650,18
 ,2013,신규,21.10~22.10,2021,강남 효성 해링턴 타워,서초동,"1,000",서초구,10,85,16,26.27, , ,1337-6,11650,7
 ,2003,신규,21.12~23.12,2021,강남역 한화오벨리스크,서초동,"25,000",서초구,10,0,16,39.08, , ,1327-27,11650,10
 ,2003,신규,21.11~23.11,2021,강남역 한화오벨리스크,서초동,"19,000",서초구,10,0,16,33.58, , ,1327-27,11650,6
 ,2005,신규,21.11~22.11,2021,신명스카이뷰멤버스,서초동,"20,500",서초구,10,0,16,28.18, , ,1338-25,11650,3
 ,2021,신규,21.11~23.11,2021,N PARK,서초동,"3,000",서초구,10,150,18,41.73, , ,1363-4,11650,7
 ,2016,신규,21.11~22.11,2021,아크로텔 강남역,서초동,"1,000",서초구,10,74,18,19.41, , ,1337-2,11650,17
사용,2016,갱신,21.11~23.11,2021,아크로텔 강남역,서초동,"5,000",서초구,10,60,19,20.72,"5,000",57,1337-2,11650,6
 ,2016,갱신,21.10~22.10,2021,아크로텔 강남역,서초동,"25,000",서초구,10,0,19,24.77,"24,500", ,1337-2,11650,6
 ,2003,갱신,21.12~22.11,2021,	(1515-3)	,서초동,"1,000",서초구,10,70,20,25.68,"1,000",60,1515-3,11650,7
 ,2013,신규,21.11~22.11,2021,강남 효성 해링턴 타워,서초동,"1,000",서초구,10,83,20,26.27, , ,1337-6,11650,6
 ,2016,신규,21.11~22.11,2021,아크로텔 강남역,서초동,"1,000",서초구,10,74,21,19.4, , ,1337-2,11650,15
 ,2015,신규,21.10~22.10,2021,서초 리슈빌,서초동,"1,000",서초구,10,60,21,19.61, , ,1589-10,11650,4
 ,2004,신규,21.10~22.10,2021,동양라디안루키,서초동,"1,000",서초구,10,55,21,20.5, , ,1600-7,11650,15
 ,2004,신규,21.11~23.11,2021,큐브플러스,서초동,"16,800",서초구,10,0,21,24.3, , ,1598-1,11650,10
 ,2016,신규,21.11~23.11,2021,아크로텔 강남역,서초동,"21,000",서초구,10,0,22,18.11, , ,1337-2,11650,20
사용,2003,갱신,21.10~23.10,2021,대우도씨에빛,서초동,"27,300",서초구,10,0,22,41.64,"26,000", ,1328-7,11650,11
 ,2005,신규,21.11~23.11,2021,피앤디 솔로빌,서초동,"12,500",서초구,10,0,22,15.76, , ,1623-3,11650,11
 ,2005,신규,22.01~24.01,2021,서초트라팰리스,서초동,"75,000",서초구,10,0,22,81.68, , ,1344-13,11650,2
 ,2004,신규,21.11~22.11,2021,강남역 롯데골드로즈,서초동,"1,000",서초구,10,75,23,33.23, , ,1330-6,11650,12
 ,2016,신규,21.10~22.10,2021,아크로텔 강남역,서초동,"4,000",서초구,10,65,23,20.72, , ,1337-2,11650,9
 ,2016,신규,21.10~22.10,2021,아크로텔 강남역,서초동,"1,000",서초구,10,78,23,20.72, , ,1337-2,11650,9
 ,2015,신규,21.10~22.10,2021,현대썬앤빌 서초,서초동,500,서초구,10,75,23,19.75, , ,1337-21,11650,2
사용,2012,갱신,21.12~22.11,2021,강남역리가스퀘어,서초동,"5,000",서초구,10,137,23,49.26,"5,000",130,1308-26,11650,6
 ,2013,신규,21.11~22.11,2021,강남 효성 해링턴 타워,서초동,"1,000",서초구,10,85,23,26.27, , ,1337-6,11650,14
 ,2006,신규,21.12~22.12,2021,이즈타워,서초동,"26,200",서초구,10,0,23,38.36, , ,1337-14,11650,5
 ,2005, , ,2021,신명스카이뷰멤버스,서초동,"17,000",서초구,10,0,23,23.52, , ,1338-25,11650,6
 ,2005,신규,21.11~22.11,2021,신명스카이뷰멤버스,서초동,"1,000",서초구,10,60,23,23.52, , ,1338-25,11650,7
 ,2013, , ,2021,하림인터내셔날 오피스텔,서초동,"27,300",서초구,10,0,24,24.12, , ,1674-5,11650,9
 ,2004, ,21.11~22.11,2021,강남역 롯데골드로즈,서초동,"22,000",서초구,10,0,25,33.23, , ,1330-6,11650,10
사용,2005,갱신,21.11~23.11,2021,신명스카이뷰멤버스,서초동,"18,375",서초구,10,0,25,23.52,"17,500", ,1338-25,11650,14
 ,2003, ,21.11~22.11,2021,강남역 한화오벨리스크,서초동,"23,000",서초구,10,0,26,39.08, , ,1327-27,11650,4
 ,2017,신규,21.11~22.11,2021,강남역파라디아골드,서초동,"1,000",서초구,10,80,26,20.12, , ,1338-8,11650,15
 ,2004, , ,2021,엘지서초에클라트,서초동,"4,000",서초구,10,80,28,42.29, , ,1599-2,11650,10
 ,2005,신규,21.11~22.11,2021,신명스카이뷰멤버스,서초동,"3,000",서초구,10,65,28,28.18, , ,1338-25,11650,4
 ,2004,신규,21.12~22.12,2021,서초대우디오빌,서초동,"1,000",서초구,10,105,28,40.58, , ,1355-17,11650,5
 ,2016,신규,21.10~22.10,2021,아크로텔 강남역,서초동,"1,000",서초구,10,78,28,19.41, , ,1337-2,11650,19
 ,2004,신규,21.10~23.10,2021,강남역 롯데골드로즈,서초동,"19,500",서초구,10,0,28,33.23, , ,1330-6,11650,2
 ,2013,신규,21.11~22.11,2021,하림인터내셔날 오피스텔,서초동,"1,000",서초구,10,90,28,24.12, , ,1674-5,11650,14
 ,2005, , ,2021,서초트라팰리스,서초동,"70,000",서초구,10,0,29,72.73, , ,1344-13,11650,3
 ,2014,신규,21.10~22.10,2021,강남아르젠,서초동,"1,000",서초구,10,60,29,15.52, , ,1327-23,11650,5
 ,2018,신규,21.12~23.12,2021,강남헤븐리치 더 골드 181,서초동,"20,700",서초구,10,0,30,17.64, , ,1339,11650,12
 ,2016,신규,21.12~22.12,2021,아크로텔 강남역,서초동,"1,000",서초구,10,75,30,20.72, , ,1337-2,11650,5
 ,2016,갱신,21.11~22.11,2021,아크로텔 강남역,서초동,"3,000",서초구,10,73,30,22.67,"3,000",70,1337-2,11650,10
 ,2018,신규,21.11~22.11,2021,서초어반하이 오피스텔,서초동,"1,000",서초구,10,77,30,19.3, , ,1601-10,11650,3
사용,2004,갱신, ,2021,서초메이플라워맴버스빌,서초동,"23,600",서초구,10,0,30,40.16,"23,000", ,1688-6,11650,3
 ,2020,신규,21.12~23.12,2021,서초센트럴IPARK,서초동,"68,250",서초구,10,0,30,54.55, , ,1582-3,11650,10
사용,2013,갱신,21.10~23.10,2021,한라비발디스튜디오193,서초동,"25,200",서초구,10,0,30,27.69,"24,000", ,1363-25,11650,5
 ,2017,갱신,22.02~24.02,2021,서초 케이타운 오피스텔,신원동,"17,950",서초구,10,0,30,21.84,"17,000", ,559,11650,2
 ,2017,신규,21.11~22.10,2021,서초 케이타운 오피스텔,신원동,"1,000",서초구,10,65,30,21.58, , ,559,11650,4
 ,2015,신규,21.10~22.10,2021,강남역 센트럴 푸르지오 시티,역삼동,"1,000",강남구,10,97,1,24.61, , ,825-20,11680,16
 ,2003, , ,2021,빌딩-에벤에셀,역삼동,"20,000",강남구,10,0,1,25.68, , ,718-27,11680,9
 ,1998,신규,21.10~22.10,2021,강남뉴스텔,역삼동,"1,000",강남구,10,95,1,30.96, , ,826-30,11680,12
 ,2015,신규,21.10~22.10,2021,강남역 센트럴 푸르지오 시티,역삼동,"4,500",강남구,10,85,1,24.61, , ,825-20,11680,6
 ,2004, ,21.10~23.09,2021,강남역두산위브센티움,역삼동,"20,000",강남구,10,0,1,28.71, , ,823-26,11680,5
 ,2020,신규,21.12~23.12,2021,리에바움 오피스텔,역삼동,"43,000",강남구,10,0,2,27.06, , ,703,11680,7
 ,2019, , ,2021,역삼역센트럴푸르지오시티,역삼동,"17,850",강남구,10,0,2,17.57, , ,719-24,11680,17
 ,2019, , ,2021,역삼역센트럴푸르지오시티,역삼동,"1,000",강남구,10,72,2,17.57, , ,719-24,11680,10
 ,2013,신규,21.11~23.11,2021,강남역 와이즈 플레이스,역삼동,"25,000",강남구,10,0,2,23.87, , ,837-13,11680,3
 ,2013,신규,21.10~22.10,2021,강남역 와이즈 플레이스,역삼동,"1,000",강남구,10,80,2,23.87, , ,837-13,11680,3
 ,2012,신규,21.11~23.11,2021,강남역 서희스타힐스 오피스텔,역삼동,"25,000",강남구,10,0,4,29.88, , ,837-18,11680,5
 ,2021,신규,21.10~21.12,2021,역삼 노블루체 언주,역삼동,200,강남구,10,200,4,19.31, , ,606,11680,9
 ,2013,신규,21.10~22.10,2021,강남역 와이즈 플레이스,역삼동,"15,000",강남구,10,25,4,23.87, , ,837-13,11680,5
 ,2021,신규,21.12~22.12,2021,역삼 노블루체 언주,역삼동,"1,000",강남구,10,155,4,19.31, , ,606,11680,9
 ,2016,신규,21.10~23.10,2021,역삼 푸르지오 시티,역삼동,"23,000",강남구,10,0,5,23.9, , ,735-17,11680,8
 ,2019, , ,2021,강남역투웨니퍼스트102동,역삼동,"26,000",강남구,10,0,5,17.34, , ,824-49,11680,13
 ,2018, ,21.10~22.06,2021,BIEL 106,역삼동,"1,000",강남구,10,125,5,28.87, , ,832-16,11680,9
 ,2004,신규,21.11~23.11,2021,성우스타우스오피스텔,역삼동,"20,500",강남구,10,0,5,32.03, , ,832-33,11680,9
 ,2019, , ,2021,역삼역센트럴푸르지오시티,역삼동,"1,000",강남구,10,75,5,17.57, , ,719-24,11680,13
 ,2012,신규,21.10~23.10,2021,강남역 서희스타힐스 오피스텔,역삼동,"11,000",강남구,10,50,6,25.9, , ,837-18,11680,8
 ,2014,갱신,21.12~22.12,2021,강남역 쉐르빌,역삼동,"23,000",강남구,10,0,6,26.37,"20,900", ,832-3,11680,11
 ,2014,신규,21.10~22.10,2021,강남역 쉐르빌,역삼동,500,강남구,10,90,6,25.12, , ,832-3,11680,9
 ,2014, ,21.11~22.11,2021,역삼동 업무시설 및 도시형생활주택,역삼동,"16,530",강남구,10,0,6,19.91, , ,735-15,11680,4
 ,2014,신규,21.11~22.11,2021,강남역 효성해링턴 타워 더퍼스트,역삼동,"2,000",강남구,10,85,6,24.77, , ,825-24,11680,9
 ,2003,갱신,21.10~23.10,2021,빌딩-에벤에셀,역삼동,"20,000",강남구,10,0,6,28.5,"19,000", ,718-27,11680,2
 ,2012,신규,21.10~23.10,2021,강남역 서희스타힐스 오피스텔,역삼동,"24,000",강남구,10,0,7,29.88, , ,837-18,11680,12
 ,2014,신규,21.10~22.10,2021,강남역 효성해링턴 타워 더퍼스트,역삼동,"4,000",강남구,10,75,7,25.73, , ,825-24,11680,3
 ,2014,신규,21.11~22.11,2021,강남역 효성해링턴 타워 더퍼스트,역삼동,"7,000",강남구,10,45,7,22.85, , ,825-24,11680,5
 ,2015,신규,21.10~22.10,2021,강남역 센트럴 푸르지오 시티,역삼동,"1,000",강남구,10,135,7,29.88, , ,825-20,11680,15
