갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2019, , ,2021,동서네모베네하우스,양평동2가,"19,500",영등포구,5,0,13,23.98, , ,43-5,11560,5
 ,2021, , ,2021,한경 LAXEPLACE,양평동2가,"27,800",영등포구,5,0,14,24.11, , ,19-1,11560,10
 ,2017, , ,2021,오목교투웨니퍼스트,양평동2가,"26,460",영등포구,5,0,14,28.63, , ,37-3,11560,8
 ,2014, , ,2021,스카이시티,양평동2가,"8,000",영등포구,5,25,17,18.18, , ,22-1,11560,3
 ,2017, , ,2021,오목교투웨니퍼스트,양평동2가,"22,000",영등포구,5,0,18,28.63, , ,37-3,11560,3
 ,2017, ,21.08~22.08,2021,오목교투웨니퍼스트,양평동2가,"24,150",영등포구,5,0,18,28.63, , ,37-3,11560,4
 ,2021, , ,2021,한경 LAXEPLACE,양평동2가,"27,500",영등포구,5,0,19,24.11, , ,19-1,11560,7
 ,2014, , ,2021,스카이시티,양평동2가,"1,000",영등포구,5,55,20,18.18, , ,22-1,11560,3
 ,2018, , ,2021,이레오피스텔A,양평동2가,"23,000",영등포구,5,0,22,35.15, , ,18,11560,7
 ,2021, , ,2021,한경 LAXEPLACE,양평동2가,"27,300",영등포구,5,0,22,24.03, , ,19-1,11560,7
 ,2005, , ,2021,신동아하이팰리스,양평동2가,"37,000",영등포구,5,0,24,71.47, , ,1-1,11560,5
 ,2021, , ,2021,한경 LAXEPLACE,양평동2가,"35,800",영등포구,5,0,24,34.33, , ,19-1,11560,8
 ,2019, ,21.06~22.06,2021,동서네모베네하우스,양평동2가,"22,600",영등포구,5,0,25,29.99, , ,43-5,11560,4
 ,2004, , ,2021,양평동 오피스텔,양평동2가,"24,000",영등포구,5,0,25,53.74, , ,19-4,11560,3
 ,2017, ,21.07~23.07,2021,오목교투웨니퍼스트,양평동2가,"23,100",영등포구,5,0,25,28.63, , ,37-3,11560,9
 ,2021, , ,2021,한경 LAXEPLACE,양평동2가,"27,800",영등포구,5,0,26,24.11, , ,19-1,11560,6
 ,2005, ,21.07~23.07,2021,신동아하이팰리스,양평동2가,"30,450",영등포구,5,0,26,72.13, , ,1-1,11560,6
 ,2019, ,21.07~23.07,2021,동서네모베네하우스,양평동2가,"19,500",영등포구,5,0,27,23.98, , ,43-5,11560,4
 ,2017, , ,2021,오목교투웨니퍼스트,양평동2가,"25,200",영등포구,5,0,27,28.63, , ,37-3,11560,8
 ,2014, ,21.06~23.06,2021,스카이시티,양평동2가,"13,000",영등포구,5,0,28,20.82, , ,22-1,11560,8
 ,2019, , ,2021,동서네모베네하우스,양평동2가,"19,500",영등포구,5,0,28,23.97, , ,43-5,11560,5
 ,2014, ,21.06~22.06,2021,스카이시티,양평동2가,"1,000",영등포구,5,55,29,18.18, , ,22-1,11560,8
 ,2017, ,21.08~22.08,2021,디에이원파크,양평동2가,"22,050",영등포구,5,0,31,29.56, , ,43-11,11560,2
 ,2014, ,21.06~23.05,2021,힘멜하임,양평동2가,"16,000",영등포구,5,0,31,18.84, , ,1-3,11560,3
 ,2021, , ,2021,한경 LAXEPLACE,양평동2가,"35,500",영등포구,5,0,31,34.45, , ,19-1,11560,5
 ,2020, , ,2021,양평 브릴리언트,양평동3가,"33,000",영등포구,5,0,6,29.55, , ,3-1,11560,2
 ,2020, , ,2021,양평 브릴리언트,양평동3가,"34,500",영등포구,5,0,6,29.55, , ,3-1,11560,9
 ,2020, , ,2021,소원캐슬,양평동3가,"36,900",영등포구,5,0,7,35.5, , ,33-18,11560,7
 ,2004, , ,2021,양평역 대우미래사랑,양평동3가,"38,000",영등포구,5,0,8,64.69, , ,34,11560,3
 ,2020, , ,2021,파크뷰,양평동3가,"22,000",영등포구,5,0,10,23.54, , ,56-3,11560,10
 ,2003, , ,2021,양평동 우림보보카운티 오피스텔,양평동3가,500,영등포구,5,45,10,16.25, , ,17-1,11560,11
 ,2017, , ,2021,양평동갤럭시오피스텔,양평동3가,"22,000",영등포구,5,0,17,29.5, , ,56-5,11560,5
 ,2003, ,21.06~22.05,2021,양평동 우림보보카운티 오피스텔,양평동3가,"1,000",영등포구,5,55,18,25.42, , ,17-1,11560,8
 ,2004, , ,2021,양평역 대우미래사랑,양평동3가,"45,000",영등포구,5,0,19,64.69, , ,34,11560,17
 ,2004, , ,2021,양평역 대우미래사랑,양평동3가,"46,000",영등포구,5,0,19,64.69, , ,34,11560,5
 ,2017, , ,2021,양평동갤럭시오피스텔,양평동3가,"21,400",영등포구,5,0,20,29.5, , ,56-5,11560,6
 ,2020, , ,2021,양평 브릴리언트,양평동3가,"34,500",영등포구,5,0,21,29.55, , ,3-1,11560,6
 ,2004, , ,2021,양평역 대우미래사랑,양평동3가,"45,000",영등포구,5,0,23,64.69, , ,34,11560,12
 ,2017, , ,2021,양평동갤럭시오피스텔,양평동3가,"22,000",영등포구,5,0,24,29.5, , ,56-5,11560,8
 ,2017, , ,2021,양평동갤럭시오피스텔,양평동3가,"23,000",영등포구,5,0,28,29.5, , ,56-5,11560,3
 ,2017, , ,2021,양평동갤럭시오피스텔,양평동3가,"22,050",영등포구,5,0,29,29.5, , ,56-5,11560,6
 ,2017, ,21.06~23.06,2021,양평동갤럭시오피스텔,양평동3가,"21,000",영등포구,5,0,31,29.5, , ,56-5,11560,7
 ,2020, , ,2021,하나한강파크뷰,양평동4가,"31,800",영등포구,5,0,1,26.52, , ,153-3,11560,6
 ,2004, , ,2021,르네상스 한강 오피스텔,양평동4가,"2,000",영등포구,5,90,1,37.66, , ,281,11560,8
 ,2019, , ,2021,소미골드라인Ⅱ,양평동4가,"27,300",영등포구,5,0,5,31.89, , ,214,11560,6
 ,2005, ,21.08~23.08,2021,설록디아망 타워,양평동4가,"35,000",영등포구,5,0,7,66, , ,31-3,11560,8
 ,2007, , ,2021,구산드림타워,양평동4가,"48,000",영등포구,5,0,7,86.84, , ,22-1,11560,8
 ,2019, , ,2021,소미골드라인Ⅱ,양평동4가,"26,565",영등포구,5,0,14,31.29, , ,214,11560,8
 ,2017, , ,2021,선유도한강오피스텔,양평동4가,"29,000",영등포구,5,0,16,34.61, , ,238-2,11560,9
 ,2019, ,21.07~22.08,2021,소미골드라인Ⅱ,양평동4가,"26,000",영등포구,5,0,17,33.49, , ,214,11560,5
 ,2019, , ,2021,소미골드라인Ⅱ,양평동4가,"25,700",영등포구,5,0,19,29.17, , ,214,11560,4
 ,2016, , ,2021,J.캐슬,양평동4가,"2,000",영등포구,5,85,20,29.97, , ,139-1,11560,2
 ,2017, , ,2021,선유도한강오피스텔,양평동4가,"24,000",영등포구,5,0,20,34.23, , ,238-2,11560,5
 ,2017, , ,2021,선유도한강오피스텔,양평동4가,"25,700",영등포구,5,0,25,35.06, , ,238-2,11560,7
 ,2019, , ,2021,소미골드라인Ⅱ,양평동4가,"25,300",영등포구,5,15,26,33.49, , ,214,11560,7
 ,2016, ,21.06~22.12,2021,J.캐슬,양평동4가,"2,000",영등포구,5,82,29,29.97, , ,139-1,11560,2
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"19,000",영등포구,5,0,1,25.82, , ,24-1,11560,7
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"10,000",영등포구,5,40,3,29.41, , ,24-1,11560,8
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"20,000",영등포구,5,0,4,29.41, , ,24-1,11560,6
 ,2004, , ,2021,대우미래사랑2차,양평동5가,"40,000",영등포구,5,0,5,65.3, , ,92,11560,11
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"19,500",영등포구,5,0,5,25.82, , ,24-1,11560,14
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"15,000",영등포구,5,20,6,25.82, , ,24-1,11560,13
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"19,000",영등포구,5,0,6,25.82, , ,24-1,11560,9
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"19,800",영등포구,5,0,6,25.82, , ,24-1,11560,12
 ,2004, , ,2021,대우미래사랑2차,양평동5가,"10,000",영등포구,5,135,6,92.02, , ,92,11560,14
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"11,000",영등포구,5,35,8,29.41, , ,24-1,11560,7
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"19,000",영등포구,5,0,8,25.82, , ,24-1,11560,8
 ,2017, , ,2021,에듀시티에비앙,양평동5가,"27,800",영등포구,5,0,8,28.6, , ,51,11560,6
 ,2004, , ,2021,대우미래사랑2차,양평동5가,"37,000",영등포구,5,0,10,65.3, , ,92,11560,12
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"10,000",영등포구,5,40,11,29.41, , ,24-1,11560,6
 ,2004, ,21.05~23.05,2021,대우미래사랑2차,양평동5가,"3,000",영등포구,5,120,12,65.3, , ,92,11560,13
 ,2017, ,21.05~23.05,2021,에듀시티에비앙,양평동5가,"3,000",영등포구,5,88,14,28.6, , ,51,11560,10
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"19,000",영등포구,5,0,15,25.82, , ,24-1,11560,11
 ,없음, , ,2021,한강프리젠,양평동5가,"30,000",영등포구,5,0,15,29.96, , ,94,11560,3
 ,2004, , ,2021,대우미래사랑2차,양평동5가,"40,000",영등포구,5,0,17,65.28, , ,92,11560,2
 ,2021, , ,2021,선유도역 마들렌 오피스텔,양평동5가,"19,500",영등포구,5,0,19,25.82, , ,24-1,11560,12
 ,2020, ,21.06~23.06,2021,브릴리언트 선유,양평동5가,"33,400",영등포구,5,0,24,29, , ,71-2,11560,7
 ,2020, ,21.07~23.07,2021,브릴리언트 선유,양평동5가,"34,400",영등포구,5,0,28,29, , ,71-2,11560,7
 ,2018, , ,2021,큐브스테이트,양평동5가,"28,660",영등포구,5,0,28,31.68, , ,22-1,11560,9
 ,2020, , ,2021,선유도역 더블파크 투웨니퍼스트,양평동6가,"30,000",영등포구,5,0,1,28.42, , ,94,11560,13
 ,2016, , ,2021,펫앤스테이,양평동6가,"26,000",영등포구,5,0,13,29.26, , ,8,11560,9
 ,2017, , ,2021,선유도디와이파크,양평동6가,"19,290",영등포구,5,0,19,29.52, , ,93-2,11560,6
 ,2016, , ,2021,펫앤스테이,양평동6가,"19,820",영등포구,5,0,27,19.51, , ,8,11560,7
 ,2021, , ,2021,서경팰리스101,신길동,"23,000",영등포구,5,0,1,21.76, , ,261-12,11560,4
 ,2019, ,21.06~23.06,2021,루나플라체,신길동,"16,000",영등포구,5,0,1,19.04, , ,69-20,11560,2
 ,2019, , ,2021,도노펠리체,신길동,"2,000",영등포구,5,52,1,11.93, , ,65-10,11560,5
 ,2004, ,21.05~22.08,2021,대우 디오빌 골든뷰 오피스텔,신길동,"15,500",영등포구,5,0,2,28.29, , ,22-5,11560,4
 ,2021, , ,2021,서경팰리스101,신길동,"27,000",영등포구,5,0,3,29.86, , ,261-12,11560,11
 ,2019, , ,2021,여의도M타워,신길동,"16,000",영등포구,5,0,4,17.32, , ,65-31,11560,8
 ,2021, , ,2021,서경팰리스101,신길동,"6,000",영등포구,5,40,4,21.76, , ,261-12,11560,3
 ,2021, , ,2021,서경팰리스101,신길동,"28,000",영등포구,5,0,6,29.84, , ,261-12,11560,6
 ,2021, , ,2021,서경팰리스101,신길동,"28,000",영등포구,5,0,6,29.84, , ,261-12,11560,3
 ,2019, , ,2021,루나플라체,신길동,"16,500",영등포구,5,0,7,18.56, , ,69-20,11560,4
 ,없음, ,21.06~22.06,2021,콘펠리체,신길동,"1,000",영등포구,5,65,7,16.82, , ,449-20,11560,9
 ,2021, , ,2021,서경팰리스101,신길동,"23,500",영등포구,5,0,9,21.76, , ,261-12,11560,7
 ,2008, , ,2021,루첸티,신길동,"25,000",영등포구,5,0,10,71.87, , ,66-24,11560,3
 ,2021, , ,2021,서경팰리스101,신길동,"24,000",영등포구,5,0,12,21.76, , ,261-12,11560,10
 ,2004, , ,2021,대우 디오빌 골든뷰 오피스텔,신길동,"15,750",영등포구,5,0,12,28.29, , ,22-5,11560,3
 ,2021, , ,2021,서경팰리스101,신길동,"28,500",영등포구,5,0,13,29.84, , ,261-12,11560,12
 ,2004, ,21.06~22.05,2021,대우 디오빌 골든뷰 오피스텔,신길동,"1,000",영등포구,5,60,15,28.29, , ,22-5,11560,5
 ,2014, ,21.06~23.06,2021,정원쉐르빌,신길동,"11,000",영등포구,5,5,20,15.55, , ,235-4,11560,10
 ,2019, , ,2021,여의도M타워,신길동,"14,000",영등포구,5,0,22,14.76, , ,65-31,11560,8
 ,2021, , ,2021,서경팰리스101,신길동,"26,000",영등포구,5,0,22,29.86, , ,261-12,11560,5
 ,2019, ,21.07~23.07,2021,루나플라체,신길동,"16,800",영등포구,5,0,23,18.56, , ,69-20,11560,5
 ,2000, , ,2021,엔-씨티오피스텔,신길동,"3,000",영등포구,5,43,24,27.54, , ,59-2,11560,16
 ,2019, , ,2021,알파와오메가,신길동,"13,500",영등포구,5,0,26,16.95, , ,115-8,11560,8
 ,2019, ,21.07~23.07,2021,알파와오메가,신길동,"15,700",영등포구,5,0,28,22.02, , ,115-8,11560,5
 ,2021, , ,2021,서경팰리스101,신길동,"28,500",영등포구,5,0,28,29.84, , ,261-12,11560,11
 ,2021, , ,2021,한울빌딩,신길동,"3,000",영등포구,5,90,29,51.24, , ,160-37,11560,8
 ,2021, , ,2021,더 스카이 뷰,대림동,"33,900",영등포구,5,0,2,37.74, , ,665-8,11560,5
 ,2018, , ,2021,G밸리소홈,대림동,"12,000",영등포구,5,1,4,20.21, , ,1101-7,11560,6
 ,2021, , ,2021,더 스카이 뷰,대림동,"32,800",영등포구,5,0,5,36.04, , ,665-8,11560,5
 ,2021, , ,2021,더 스카이 뷰,대림동,"34,800",영등포구,5,0,20,40.73, , ,665-8,11560,5
 ,2015, , ,2021,메가스터디타워,노량진동,"1,000",동작구,5,65,3,19.28, , ,57-1,11590,8
 ,2020, , ,2021,노량진큐브스테이트,노량진동,"23,000",동작구,5,0,4,22.39, , ,267-6,11590,10
 ,2020, , ,2021,노량진 드림스퀘어 복합빌딩,노량진동,"7,000",동작구,5,40,4,24.13, , ,16-1,11590,14
 ,2015, ,21.06~22.06,2021,메가스터디타워,노량진동,"3,000",동작구,5,90,8,41.89, , ,57-1,11590,13
 ,2020, , ,2021,노량진 드림스퀘어 복합빌딩,노량진동,"20,000",동작구,5,0,9,24.13, , ,16-1,11590,3
 ,2020, , ,2021,노량진 드림스퀘어 복합빌딩,노량진동,"21,000",동작구,5,0,15,24.13, , ,16-1,11590,11
 ,2021, , ,2021,한강큐브스테이트,노량진동,"28,000",동작구,5,0,15,16.57, , ,266-4,11590,18
 ,2020, , ,2021,노량진 드림스퀘어 복합빌딩,노량진동,"10,000",동작구,5,60,15,26.06, , ,16-1,11590,15
 ,2015, , ,2021,메가스터디타워,노량진동,"1,000",동작구,5,80,17,25.52, , ,57-1,11590,11
 ,2015, , ,2021,메가스터디타워,노량진동,"17,000",동작구,5,0,21,20.26, , ,57-1,11590,19
 ,2020, , ,2021,노량진큐브스테이트,노량진동,"23,000",동작구,5,0,21,22.39, , ,267-6,11590,7
 ,2017, , ,2021,(39-9),노량진동,"1,000",동작구,5,55,26,16.6, , ,39-9,11590,6
 ,2021, ,21.07~23.07,2021,한강큐브스테이트,노량진동,"24,000",동작구,5,0,27,21.05, , ,266-4,11590,13
 ,2015, , ,2021,메가스터디타워,노량진동,"17,000",동작구,5,0,28,19.28, , ,57-1,11590,15
 ,2020, ,21.05~22.05,2021,노량진 드림스퀘어 복합빌딩,노량진동,"1,000",동작구,5,80,28,24.13, , ,16-1,11590,13
 ,2020, , ,2021,노량진 드림스퀘어 복합빌딩,노량진동,"3,000",동작구,5,75,28,24.13, , ,16-1,11590,16
 ,2004, , ,2021,백명트렌디타워,노량진동,"5,000",동작구,5,40,29,21.4, , ,194-3,11590,14
 ,2021, , ,2021,한강큐브스테이트,노량진동,"17,000",동작구,5,0,31,16.57, , ,266-4,11590,4
 ,2021, ,21.06~23.06,2021,한강큐브스테이트,노량진동,"20,000",동작구,5,10,31,21.05, , ,266-4,11590,3
 ,2020, , ,2021,메종슈에뜨이수,사당동,"13,500",동작구,5,32,1,17.88, , ,1007-13,11590,5
 ,2020, , ,2021,메종슈에뜨이수,사당동,"13,000",동작구,5,30,3,17.88, , ,1007-13,11590,4
 ,2020, , ,2021,메종슈에뜨이수,사당동,"10,000",동작구,5,33,5,17.44, , ,1007-13,11590,2
 ,2020, , ,2021,메종슈에뜨이수,사당동,"13,000",동작구,5,25,7,18.47, , ,1007-13,11590,2
 ,2002, , ,2021,이수오피스텔,사당동,"10,000",동작구,5,0,9,12.75, , ,1007-29,11590,4
 ,2018, ,21.08~23.08,2021,노블캐슬,사당동,"32,550",동작구,5,0,13,53.59, , ,182-5,11590,8
 ,2020, , ,2021,메종슈에뜨이수,사당동,"5,000",동작구,5,60,16,17.44, , ,1007-13,11590,3
 ,2020, ,21.06~23.06,2021,메종슈에뜨이수,사당동,"13,500",동작구,5,28,19,18.47, , ,1007-13,11590,4
 ,2012, , ,2021,엘리지움,사당동,"10,000",동작구,5,27,20,22.46, , ,1007-3,11590,7
 ,2012, ,21.06~23.06,2021,엘리지움,사당동,"13,000",동작구,5,22,21,28.12, , ,1007-3,11590,4
 ,2020, , ,2021,메종슈에뜨이수,사당동,"10,000",동작구,5,37,22,17.44, , ,1007-13,11590,4
 ,2003, , ,2021,	(219-11)	,사당동,"16,000",동작구,5,0,24,25.9, , ,219-11,11590,6
 ,2020, ,21.06~23.06,2021,메종슈에뜨이수,사당동,"18,500",동작구,5,37,25,26.91, , ,1007-13,11590,7
 ,2020, , ,2021,메종슈에뜨이수,사당동,"13,500",동작구,5,28,28,18.47, , ,1007-13,11590,3
 ,2012, ,21.07~23.07,2021,엘리지움,사당동,"10,000",동작구,5,28,28,22.95, , ,1007-3,11590,10
 ,2020, ,21.05~23.05,2021,메종슈에뜨이수,사당동,"13,000",동작구,5,31,30,17.44, , ,1007-13,11590,6
 ,2012, , ,2021,엘리지움,사당동,"14,000",동작구,5,5,31,22.46, , ,1007-3,11590,6
 ,2003, , ,2021,	(394-5)	,대방동,"10,500",동작구,5,0,3,22.65, , ,394-5,11590,4
 ,2016, ,21.06~23.06,2021,대방주상복합빌딩,대방동,"12,000",동작구,5,50,4,48.08, , ,394-11,11590,4
 ,2015, , ,2021,신라스테이해링턴타워,신대방동,"13,500",동작구,5,0,2,20.34, , ,698,11590,8
 ,2006, , ,2021,동작상떼빌,신대방동,"45,000",동작구,5,0,3,90.63, , ,719,11590,14
 ,2006, , ,2021,동작상떼빌,신대방동,"3,000",동작구,5,70,6,40.17, , ,719,11590,19
 ,2015, , ,2021,신라스테이해링턴타워,신대방동,"1,000",동작구,5,55,7,20.34, , ,698,11590,7
 ,2006, ,21.07~22.07,2021,동작상떼빌,신대방동,"2,000",동작구,5,140,11,90.63, , ,719,11590,20
 ,2015, , ,2021,신라스테이해링턴타워,신대방동,"14,000",동작구,5,0,11,20.34, , ,698,11590,3
 ,2006, , ,2021,동작상떼빌,신대방동,"22,000",동작구,5,0,15,41.48, , ,719,11590,5
 ,2006, , ,2021,동작상떼빌,신대방동,"5,000",동작구,5,120,17,86.39, , ,719,11590,22
 ,2006, , ,2021,동작상떼빌,신대방동,"37,800",동작구,5,0,20,86.39, , ,719,11590,19
 ,2006, ,21.07~23.07,2021,동작상떼빌,신대방동,"36,000",동작구,5,0,23,62.43, , ,719,11590,15
 ,2015, ,21.06~22.06,2021,신라스테이해링턴타워,신대방동,"1,000",동작구,5,50,26,20.34, , ,698,11590,9
 ,2021, , ,2021,더헤르미온,봉천동,"20,000",관악구,5,10,1,15.45, , ,1666-51,11620,4
 ,2002, , ,2021,반석오피스텔,봉천동,"14,000",관악구,5,9,1,21.13, , ,948-7,11620,2
 ,2001, , ,2021,대학캠퍼스텔,봉천동,"2,000",관악구,5,42,1,18.09, , ,1566-16,11620,7
 ,2002, , ,2021,봉대오피스텔,봉천동,"4,500",관악구,5,0,1,16.83, , ,881-31,11620,2
 ,2021, , ,2021,더헤르미온,봉천동,"22,000",관악구,5,0,1,16.93, , ,1666-51,11620,3
 ,2003, , ,2021,미래오피스텔,봉천동,"5,000",관악구,5,26,1,19.8, , ,874-22,11620,6
 ,2012, , ,2021,서울대역 마에스트로,봉천동,"3,000",관악구,5,50,1,20.5, , ,869-6,11620,5
 ,2003, , ,2021,메카오피스텔,봉천동,"5,000",관악구,5,35,1,19, , ,863-6,11620,11
 ,2019, , ,2021,YK타워,봉천동,"18,300",관악구,5,0,2,20.62, , ,912-14,11620,9
 ,2020, , ,2021,칸타빌레7차,봉천동,"4,000",관악구,5,55,2,15.56, , ,731-1,11620,5
 ,2021, , ,2021,더헤르미온,봉천동,"6,000",관악구,5,60,2,16.59, , ,1666-51,11620,5
 ,2004, , ,2021,	(1687-1)	,봉천동,500,관악구,5,48,3,16.56, , ,1687-1,11620,3
 ,2002, , ,2021,봉대오피스텔,봉천동,"3,000",관악구,5,20,3,16.83, , ,881-31,11620,2
 ,2020, , ,2021,칸타빌레7차,봉천동,"20,000",관악구,5,0,3,15.56, , ,731-1,11620,5
 ,2010, , ,2021,힐스타워오피스텔,봉천동,"2,000",관악구,5,50,3,33.41, , ,1718-7,11620,4
 ,없음, , ,2021,삼일빌딩,봉천동,"13,000",관악구,5,15,4,18.82, , ,1567-8,11620,9
 ,2003, , ,2021,이아오피스텔,봉천동,"3,000",관악구,5,35,4,16.5, , ,881-2,11620,4
 ,2004, , ,2021,	(877-4)	,봉천동,"9,000",관악구,5,0,4,12.6, , ,877-4,11620,5
 ,2005, , ,2021,우남네오폴리스,봉천동,"4,000",관악구,5,40,4,19.8, , ,1597-1,11620,7
 ,2021, , ,2021,더헤르미온,봉천동,"3,000",관악구,5,65,4,16.59, , ,1666-51,11620,9
 ,2016, , ,2021,Q타워,봉천동,"18,900",관악구,5,0,4,24.92, , ,861-6,11620,5
 ,2003, , ,2021,(867-4),봉천동,"3,000",관악구,5,30,4,19.2, , ,867-4,11620,8
 ,2003, , ,2021,하우피스오피스텔,봉천동,"1,000",관악구,5,53,6,25.2, , ,725-4,11620,3
 ,2005, , ,2021,금탑오피스텔,봉천동,"5,000",관악구,5,30,6,17.36, , ,878-7,11620,5
 ,1998, , ,2021,제일캠퍼스텔,봉천동,"1,000",관악구,5,45,6,15.84, , ,1566-10,11620,5
 ,2004, , ,2021,청룡2오피스텔,봉천동,250,관악구,5,30,6,11.4, , ,881-30,11620,6
 ,2019, , ,2021,YK타워,봉천동,"18,375",관악구,5,0,7,18.59, , ,912-14,11620,10
 ,2016, ,21.05~22.05,2021,Q타워,봉천동,"1,000",관악구,5,60,7,19.01, , ,861-6,11620,7
 ,2018, , ,2021,하임S,봉천동,"1,000",관악구,5,57,7,15.31, , ,883-4,11620,6
 ,2002, , ,2021,봉대오피스텔,봉천동,"4,000",관악구,5,20,8,16.83, , ,881-31,11620,3
 ,2021, ,21.05~22.05,2021,더헤르미온,봉천동,"5,000",관악구,5,85,8,16.93, , ,1666-51,11620,10
 ,2003, , ,2021,미래오피스텔,봉천동,"10,000",관악구,5,20,8,29.88, , ,874-22,11620,4
 ,2019, , ,2021,YK타워,봉천동,"18,375",관악구,5,0,8,20.21, , ,912-14,11620,10
 ,2005, , ,2021,CO-OP RESIDENCE/서울대입구,봉천동,500,관악구,5,50,9,17.19, , ,861-7,11620,10
 ,2016, , ,2021,Q타워,봉천동,"19,800",관악구,5,0,9,24.92, , ,861-6,11620,11
 ,2017, , ,2021,덕산스테이트,봉천동,"16,800",관악구,5,0,10,18.53, , ,866-6,11620,3
 ,2011, , ,2021,태산빌딩,봉천동,"7,000",관악구,5,16,10,14.4, , ,970-18,11620,2
 ,2004, , ,2021,예림오피스텔,봉천동,"3,000",관악구,5,35,10,18.81, , ,883-3,11620,5
 ,2013, , ,2021,라온 오피스텔도시형생활주택,봉천동,"7,000",관악구,5,40,10,21.4, , ,868-8,11620,4
 ,2003, , ,2021,미래오피스텔,봉천동,"9,000",관악구,5,27,11,29.88, , ,874-22,11620,3
 ,2002, , ,2021,플러스타워,봉천동,"7,000",관악구,5,15,11,14.98, , ,884-46,11620,3
 ,2002, , ,2021,그린피아 오피스텔,봉천동,"1,000",관악구,5,50,11,18.91, , ,876-1,11620,5
 ,2001, , ,2021,보성오피스텔,봉천동,"8,500",관악구,5,10,11,21.3, , ,41-306,11620,4
 ,2018, , ,2021,리치타워,봉천동,"3,000",관악구,5,65,12,19.65, , ,1598-7,11620,11
 ,2005, , ,2021,파크빌오피스텔,봉천동,"7,000",관악구,5,16,13,13.59, , ,877-29,11620,5
 ,2005, , ,2021,파크빌오피스텔,봉천동,"1,000",관악구,5,38,13,5.69, , ,877-29,11620,7
 ,2012, , ,2021,서울대역 마에스트로,봉천동,"2,000",관악구,5,50,13,18.62, , ,869-6,11620,12
 ,2003, , ,2021,예성 아이 라이프,봉천동,"3,000",관악구,5,43,13,24.66, , ,875-10,11620,4
 ,2002, , ,2021,(1661-7),봉천동,"2,000",관악구,5,34,13,16.24, , ,1661-7,11620,2
 ,2004, , ,2021,하늘채 오피스텔,봉천동,500,관악구,5,38,14,13.02, , ,877-8,11620,4
 ,2016, , ,2021,Q타워,봉천동,"17,640",관악구,5,0,15,24.92, , ,861-6,11620,5
 ,2018, ,21.06~22.06,2021,하임S,봉천동,"3,000",관악구,5,60,15,19.4, , ,883-4,11620,6
 ,2005, ,21.05~22.05,2021,에이스 에이-존,봉천동,"3,000",관악구,5,50,15,24.31, , ,870-12,11620,4
 ,2001, , ,2021,보성오피스텔,봉천동,"2,000",관악구,5,40,16,21.3, , ,41-306,11620,7
 ,2005, , ,2021,파크빌오피스텔,봉천동,"2,000",관악구,5,20,16,11.93, , ,877-29,11620,7
 ,2011, , ,2021,봉천동 867-1 업무시설 ,봉천동,"10,000",관악구,5,52,17,37.8, , ,867-1,11620,9
 ,2016, ,21.06~22.06,2021,Q타워,봉천동,"3,000",관악구,5,52,17,25.47, , ,861-6,11620,13
 ,2003, ,21.06~23.06,2021,리더스 오피스텔,봉천동,"1,000",관악구,5,41,17,17.6, , ,969-51,11620,4
 ,2021, , ,2021,더헤르미온,봉천동,"1,000",관악구,5,85,17,16.59, , ,1666-51,11620,7
 ,없음, , ,2021,라온3,봉천동,"2,000",관악구,5,60,18,16.06, , ,895-1,11620,4
 ,2005, ,21.06~22.06,2021,금탑오피스텔,봉천동,500,관악구,5,50,18,17.69, , ,878-7,11620,4
 ,2001, , ,2021,동남오피스텔,봉천동,"2,500",관악구,5,30,18,18.15, , ,1659-10,11620,6
 ,2018, ,21.06~23.06,2021,리치타워,봉천동,"7,000",관악구,5,58,19,22.38, , ,1598-7,11620,8
 ,2003, , ,2021,예성 아이 라이프,봉천동,500,관악구,5,50,19,21.06, , ,875-10,11620,10
 ,2001, ,21.08~23.07,2021,보성오피스텔,봉천동,"8,400",관악구,5,0,19,17.4, , ,41-306,11620,6
 ,2002, , ,2021,장원오피스텔,봉천동,"10,000",관악구,5,20,19,16.7, , ,876-27,11620,4
 ,2006, ,21.06~22.06,2021,신원메트로빌,봉천동,"2,000",관악구,5,115,20,49.27, , ,870-13,11620,13
 ,2004, ,21.07~23.07,2021,	(1564-1)	,봉천동,"7,000",관악구,5,20,20,17.4, , ,1564-1,11620,2
 ,2002, , ,2021,씨티 빌,봉천동,500,관악구,5,45,20,19.38, , ,875-5,11620,2
 ,2019, , ,2021,스마일타운,봉천동,"3,000",관악구,5,55,20,18.26, , ,882-3,11620,4
